label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 0.5,0.5000,1.0e-03,13.671224,4.01041876e-03,89.5041,81.8307,1.000000,1.153154e-03
J = 0.5,0.5000,1.0e-03,13.677893,4.01041876e-03,92.7993,88.0884,1.000000,9.067050e-04
J = 0.5,0.5000,1.0e-03,13.684562,4.01041876e-03,95.8017,94.2627,1.000000,6.932641e-04
J = 0.5,0.5000,1.0e-03,13.691230,4.01041876e-03,98.4560,100.4076,1.000000,5.198946e-04
J = 0.5,0.5000,1.0e-03,13.697899,4.01041876e-03,100.7274,106.5488,1.000000,3.912753e-04
J = 0.5,0.5000,1.0e-03,13.704568,4.01041876e-03,102.6014,112.6867,1.000000,3.095936e-04
J = 0.5,0.5000,1.0e-03,13.711237,4.01041876e-03,104.0841,118.8031,1.000000,2.743024e-04
J = 0.5,0.5000,1.0e-03,13.717906,4.01041876e-03,105.2008,124.8689,1.000000,2.820688e-04
J = 0.5,0.5000,1.0e-03,13.724575,4.01041876e-03,105.9930,130.8530,1.000000,3.270831e-04
J = 0.5,0.5000,1.0e-03,13.731244,4.01041876e-03,106.5142,136.7291,1.000000,4.017024e-04
J = 0.5,0.5000,1.0e-03,13.737913,4.01041876e-03,106.8247,142.4803,1.000000,4.972584e-04
J = 0.5,0.5000,1.0e-03,13.744582,4.01041876e-03,106.9866,148.1016,1.000000,6.048186e-04
J = 0.5,0.5000,1.0e-03,13.751250,4.01041876e-03,107.0592,153.5995,1.000000,7.157490e-04
J = 0.5,0.5000,1.0e-03,13.757919,4.01041876e-03,107.0954,158.9906,1.000000,8.220214e-04
J = 0.5,0.5000,1.0e-03,13.764588,4.01041876e-03,107.1388,164.2995,1.000000,9.162912e-04
J = 0.5,0.5000,1.0e-03,13.771257,4.01041876e-03,107.2222,169.5564,1.000000,9.918162e-04
J = 0.5,0.5000,1.0e-03,13.777926,4.01041876e-03,107.3659,174.7952,1.000000,1.042297e-03
J = 0.5,0.5000,1.0e-03,13.784595,4.01041876e-03,107.5774,180.0521,1.000000,1.061711e-03
J = 0.5,0.5000,1.0e-03,13.791264,4.01041876e-03,107.8506,185.3637,1.000000,1.044205e-03
J = 0.5,0.5000,1.0e-03,13.797933,4.01041876e-03,108.1658,190.7660,1.000000,9.841017e-04
J = 0.5,0.5000,1.0e-03,13.804602,4.01041876e-03,108.4898,196.2918,1.000000,8.760827e-04
J = 0.5,0.5000,1.0e-03,13.811270,4.01041876e-03,108.7769,201.9686,1.000000,7.156078e-04
J = 0.5,0.5000,1.0e-03,13.817939,4.01041876e-03,108.9701,207.8149,1.000000,4.995975e-04
J = 0.5,0.5000,1.0e-03,13.824608,4.01041876e-03,109.0035,213.8370,1.000000,2.273558e-04
J = 0.5,0.5000,1.0e-03,13.831277,4.01041876e-03,108.8066,220.0257,1.000000,9.840652e-05
J = 0.5,0.5000,1.0e-03,13.837946,4.01041876e-03,108.3092,226.3548,1.000000,4.707200e-04
J = 0.5,0.5000,1.0e-03,13.844615,4.01041876e-03,107.4480,232.7821,1.000000,8.780345e-04
J = 0.5,0.5000,1.0e-03,13.851284,4.01041876e-03,106.1725,239.2551,1.000000,1.304727e-03
J = 0.5,0.5000,1.0e-03,13.857953,4.01041876e-03,104.4512,245.7194,1.000000,1.732483e-03
J = 0.5,0.5000,1.0e-03,13.864622,4.01041876e-03,102.2747,252.1297,1.000000,2.142209e-03
J = 0.5,0.5000,1.0e-03,13.871290,4.01041876e-03,99.6570,258.4613,1.000000,2.515853e-03
J = 0.5,0.5000,1.0e-03,13.877959,4.01041876e-03,96.6342,264.7185,1.000000,2.837493e-03
J = 0.5,0.5000,1.0e-03,13.884628,4.01041876e-03,93.2622,270.9393,1.000000,3.093345e-03
J = 0.5,0.5000,1.0e-03,13.891297,4.01041876e-03,89.6148,277.1961,1.000000,3.270780e-03
J = 0.5,0.5000,1.0e-03,13.897966,4.01041876e-03,85.7827,283.5915,1.000000,3.356793e-03
J = 0.5,0.5000,1.0e-03,13.904635,4.01041876e-03,81.8753,290.2507,1.000000,3.336660e-03
J = 0.5,0.5000,1.0e-03,13.911304,4.01041876e-03,78.0227,297.3081,1.000000,3.193703e-03
J = 0.5,0.5000,1.0e-03,13.917973,4.01041876e-03,74.3783,304.8883,1.000000,2.911299e-03
J = 0.5,0.5000,1.0e-03,13.924642,4.01041876e-03,71.1168,313.0800,1.000000,2.478132e-03
J = 0.5,0.5000,1.0e-03,13.931310,4.01041876e-03,68.4241,321.9035,1.000000,1.896695e-03
J = 0.5,0.5000,1.0e-03,13.937979,4.01041876e-03,66.4757,331.2818,1.000000,1.192448e-03
J = 0.5,0.5000,1.0e-03,13.944648,4.01041876e-03,65.4049,341.0297,1.000000,4.177720e-04
J = 0.5,0.5000,1.0e-03,13.951317,4.01041876e-03,65.2712,350.8797,1.000000,3.553991e-04
J = 0.5,0.5000,1.0e-03,13.957986,4.01041876e-03,66.0438,0.5416,1.000000,1.053988e-03
J = 0.5,0.5000,1.0e-03,13.964655,4.01041876e-03,67.6090,9.7727,1.000000,1.623672e-03
J = 0.5,0.5000,1.0e-03,13.971324,4.01041876e-03,69.7992,18.4237,1.000000,2.039060e-03
J = 0.5,0.5000,1.0e-03,13.977993,4.01041876e-03,72.4270,26.4476,1.000000,2.301148e-03
J = 0.5,0.5000,1.0e-03,13.984662,4.01041876e-03,75.3130,33.8785,1.000000,2.427572e-03
J = 0.5,0.5000,1.0e-03,13.991330,4.01041876e-03,78.3019,40.8014,1.000000,2.442616e-03
J = 0.5,0.5000,1.0e-03,13.997999,4.01041876e-03,81.2673,47.3244,1.000000,2.370568e-03
J = 0.5,0.5000,1.0e-03,14.004668,4.01041876e-03,84.1108,53.5581,1.000000,2.232698e-03
J = 0.5,0.5000,1.0e-03,14.011337,4.01041876e-03,86.7589,59.6042,1.000000,2.046706e-03
J = 0.5,0.5000,1.0e-03,14.018006,4.01041876e-03,89.1588,65.5480,1.000000,1.827383e-03
J = 0.5,0.5000,1.0e-03,14.024675,4.01041876e-03,91.2762,71.4566,1.000000,1.587637e-03
J = 0.5,0.5000,1.0e-03,14.031344,4.01041876e-03,93.0928,77.3784,1.000000,1.339390e-03
J = 0.5,0.5000,1.0e-03,14.038013,4.01041876e-03,94.6052,83.3457,1.000000,1.094117e-03
J = 0.5,0.5000,1.0e-03,14.044682,4.01041876e-03,95.8240,89.3770,1.000000,8.629857e-04
J = 0.5,0.5000,1.0e-03,14.051350,4.01041876e-03,96.7722,95.4812,1.000000,6.566256e-04
J = 0.5,0.5000,1.0e-03,14.058019,4.01041876e-03,97.4840,101.6607,1.000000,4.846502e-04
J = 0.5,0.5000,1.0e-03,14.064688,4.01041876e-03,98.0024,107.9150,1.000000,3.550413e-04
J = 0.5,0.5000,1.0e-03,14.071357,4.01041876e-03,98.3766,114.2423,1.000000,2.735139e-04
J = 0.5,0.5000,1.0e-03,14.078026,4.01041876e-03,98.6590,120.6412,1.000000,2.429425e-04
J = 0.5,0.5000,1.0e-03,14.084695,4.01041876e-03,98.9023,127.1112,1.000000,2.629050e-04
J = 0.5,0.5000,1.0e-03,14.091364,4.01041876e-03,99.1557,133.6520,1.000000,3.293858e-04
J = 0.5,0.5000,1.0e-03,14.098033,4.01041876e-03,99.4626,140.2642,1.000000,4.346817e-04
J = 0.5,0.5000,1.0e-03,14.104702,4.01041876e-03,99.8576,146.9481,1.000000,5.675545e-04
J = 0.5,0.5000,1.0e-03,14.111370,4.01041876e-03,100.3642,153.7047,1.000000,7.136689e-04
J = 0.5,0.5000,1.0e-03,14.118039,4.01041876e-03,100.9933,160.5351,1.000000,8.563237e-04
J = 0.5,0.5000,1.0e-03,14.124708,4.01041876e-03,101.7422,167.4418,1.000000,9.774504e-04
J = 0.5,0.5000,1.0e-03,14.131377,4.01041876e-03,102.5943,174.4279,1.000000,1.058823e-03
J = 0.5,0.5000,1.0e-03,14.138046,4.01041876e-03,103.5193,181.4975,1.000000,1.083406e-03
J = 0.5,0.5000,1.0e-03,14.144715,4.01041876e-03,104.4747,188.6542,1.000000,1.036788e-03
J = 0.5,0.5000,1.0e-03,14.151384,4.01041876e-03,105.4075,195.8984,1.000000,9.086266e-04
J = 0.5,0.5000,1.0e-03,14.158053,4.01041876e-03,106.2565,203.2251,1.000000,6.940367e-04
J = 0.5,0.5000,1.0e-03,14.164722,4.01041876e-03,106.9561,210.6204,1.000000,3.947623e-04
J = 0.5,0.5000,1.0e-03,14.171390,4.01041876e-03,107.4400,218.0584,1.000000,1.986803e-05
J = 0.5,0.5000,1.0e-03,14.178059,4.01041876e-03,107.6460,225.5003,1.000000,4.143808e-04
J = 0.5,0.5000,1.0e-03,14.184728,4.01041876e-03,107.5205,232.8953,1.000000,8.857283e-04
J = 0.5,0.5000,1.0e-03,14.191397,4.01041876e-03,107.0228,240.1843,1.000000,1.368265e-03
J = 0.5,0.5000,1.0e-03,14.198066,4.01041876e-03,106.1278,247.3065,1.000000,1.835530e-03
J = 0.5,0.5000,1.0e-03,14.204735,4.01041876e-03,104.8271,254.2070,1.000000,2.263684e-03
J = 0.5,0.5000,1.0e-03,14.211404,4.01041876e-03,103.1282,260.8446,1.000000,2.633936e-03
J = 0.5,0.5000,1.0e-03,14.218073,4.01041876e-03,101.0516,267.1973,1.000000,2.933685e-03
J = 0.5,0.5000,1.0e-03,14.224742,4.01041876e-03,98.6281,273.2665,1.000000,3.156276e-03
J = 0.5,0.5000,1.0e-03,14.231410,4.01041876e-03,95.8950,279.0774,1.000000,3.299686e-03
J = 0.5,0.5000,1.0e-03,14.238079,4.01041876e-03,92.8944,284.6783,1.000000,3.364686e-03
J = 0.5,0.5000,1.0e-03,14.244748,4.01041876e-03,89.6711,290.1384,1.000000,3.352966e-03
J = 0.5,0.5000,1.0e-03,14.251417,4.01041876e-03,86.2733,295.5449,1.000000,3.265609e-03
J = 0.5,0.5000,1.0e-03,14.258086,4.01041876e-03,82.7537,301.0000,1.000000,3.102103e-03
J = 0.5,0.5000,1.0e-03,14.264755,4.01041876e-03,79.1725,306.6175,1.000000,2.860046e-03
J = 0.5,0.5000,1.0e-03,14.271424,4.01041876e-03,75.6013,312.5181,1.000000,2.535676e-03
J = 0.5,0.5000,1.0e-03,14.278093,4.01041876e-03,72.1270,318.8227,1.000000,2.125444e-03
J = 0.5,0.5000,1.0e-03,14.284762,4.01041876e-03,68.8556,325.6417,1.000000,1.628850e-03
J = 0.5,0.5000,1.0e-03,14.291430,4.01041876e-03,65.9142,333.0584,1.000000,1.052565e-03
J = 0.5,0.5000,1.0e-03,14.298099,4.01041876e-03,63.4465,341.1066,1.000000,4.151801e-04
J = 0.5,0.5000,1.0e-03,14.304768,4.01041876e-03,61.6027,349.7459,1.000000,2.493496e-04
J = 0.5,0.5000,1.0e-03,14.311437,4.01041876e-03,60.5191,358.8435,1.000000,8.927243e-04
J = 0.5,0.5000,1.0e-03,14.318106,4.01041876e-03,60.2924,8.1786,1.000000,1.460407e-03
J = 0.5,0.5000,1.0e-03,14.324775,4.01041876e-03,60.9577,17.4768,1.000000,1.905480e-03
J = 0.5,0.5000,1.0e-03,14.331444,4.01041876e-03,62.4795,26.4694,1.000000,2.201665e-03
J = 0.5,0.5000,1.0e-03,14.338113,4.01041876e-03,64.7608,34.9493,1.000000,2.348152e-03
J = 0.5,0.5000,1.0e-03,14.344782,4.01041876e-03,67.6656,42.8025,1.000000,2.364554e-03
J = 0.5,0.5000,1.0e-03,14.351450,4.01041876e-03,71.0433,50.0085,1.000000,2.280726e-03
J = 0.5,0.5000,1.0e-03,14.358119,4.01041876e-03,74.7488,56.6209,1.000000,2.127403e-03
J = 0.5,0.5000,1.0e-03,14.364788,4.01041876e-03,78.6521,62.7416,1.000000,1.930691e-03
J = 0.5,0.5000,1.0e-03,14.371457,4.01041876e-03,82.6420,68.4987,1.000000,1.710336e-03
J = 0.5,0.5000,1.0e-03,14.378126,4.01041876e-03,86.6237,74.0299,1.000000,1.480378e-03
J = 0.5,0.5000,1.0e-03,14.384795,4.01041876e-03,90.5151,79.4713,1.000000,1.250856e-03
J = 0.5,0.5000,1.0e-03,14.391464,4.01041876e-03,94.2421,84.9487,1.000000,1.029674e-03
J = 0.5,0.5000,1.0e-03,14.398133,4.01041876e-03,97.7348,90.5717,1.000000,8.241616e-04
J = 0.5,0.5000,1.0e-03,14.404802,4.01041876e-03,100.9260,96.4268,1.000000,6.420654e-04
J = 0.5,0.5000,1.0e-03,14.411470,4.01041876e-03,103.7510,102.5722,1.000000,4.917981e-04
J = 0.5,0.5000,1.0e-03,14.418139,4.01041876e-03,106.1503,109.0320,1.000000,3.818504e-04
J = 0.5,0.5000,1.0e-03,14.424808,4.01041876e-03,108.0741,115.7939,1.000000,3.194122e-04
J = 0.5,0.5000,1.0e-03,14.431477,4.01041876e-03,109.4886,122.8100,1.000000,3.085238e-04
J = 0.5,0.5000,1.0e-03,14.438146,4.01041876e-03,110.3814,130.0035,1.000000,3.483652e-04
J = 0.5,0.5000,1.0e-03,14.444815,4.01041876e-03,110.7658,137.2811,1.000000,4.323957e-04
J = 0.5,0.5000,1.0e-03,14.451484,4.01041876e-03,110.6805,144.5468,1.000000,5.487966e-04
J = 0.5,0.5000,1.0e-03,14.458153,4.01041876e-03,110.1864,151.7165,1.000000,6.821259e-04
J = 0.5,0.5000,1.0e-03,14.464822,4.01041876e-03,109.3602,158.7275,1.000000,8.155891e-04
J = 0.5,0.5000,1.0e-03,14.471490,4.01041876e-03,108.2868,165.5419,1.000000,9.331857e-04
J = 0.5,0.5000,1.0e-03,14.478159,4.01041876e-03,107.0519,172.1453,1.000000,1.021220e-03
J = 0.5,0.5000,1.0e-03,14.484828,4.01041876e-03,105.7361,178.5421,1.000000,1.069050e-03
J = 0.5,0.5000,1.0e-03,14.491497,4.01041876e-03,104.4110,184.7491,1.000000,1.069236e-03
J = 0.5,0.5000,1.0e-03,14.498166,4.01041876e-03,103.1365,190.7899,1.000000,1.017344e-03
J = 0.5,0.5000,1.0e-03,14.504835,4.01041876e-03,101.9589,196.6902,1.000000,9.116239e-04
J = 0.5,0.5000,1.0e-03,14.511504,4.01041876e-03,100.9108,202.4746,1.000000,7.526836e-04
J = 0.5,0.5000,1.0e-03,14.518173,4.01041876e-03,100.0106,208.1656,1.000000,5.431959e-04
J = 0.5,0.5000,1.0e-03,14.524842,4.01041876e-03,99.2628,213.7824,1.000000,2.876285e-04
J = 0.5,0.5000,1.0e-03,14.531511,4.01041876e-03,98.6587,219.3421,1.000000,8.020742e-06
J = 0.5,0.5000,1.0e-03,14.538179,4.01041876e-03,98.1772,224.8597,1.000000,3.364877e-04
J = 0.5,0.5000,1.0e-03,14.544848,4.01041876e-03,97.7864,230.3493,1.000000,6.894925e-04
J = 0.5,0.5000,1.0e-03,14.551517,4.01041876e-03,97.4453,235.8241,1.000000,1.057955e-03
J = 0.5,0.5000,1.0e-03,14.558186,4.01041876e-03,97.1059,241.2967,1.000000,1.432161e-03
J = 0.5,0.5000,1.0e-03,14.564855,4.01041876e-03,96.7156,246.7785,1.000000,1.801893e-03
J = 0.5,0.5000,1.0e-03,14.571524,4.01041876e-03,96.2200,252.2794,1.000000,2.156542e-03
J = 0.5,0.5000,1.0e-03,14.578193,4.01041876e-03,95.5656,257.8078,1.000000,2.485255e-03
J = 0.5,0.5000,1.0e-03,14.584862,4.01041876e-03,94.7032,263.3708,1.000000,2.777133e-03
J = 0.5,0.5000,1.0e-03,14.591531,4.01041876e-03,93.5906,268.9760,1.000000,3.021472e-03
J = 0.5,0.5000,1.0e-03,14.598199,4.01041876e-03,92.1960,274.6338,1.000000,3.208002e-03
J = 0.5,0.5000,1.0e-03,14.604868,4.01041876e-03,90.5005,280.3610,1.000000,3.327037e-03
J = 0.5,0.5000,1.0e-03,14.611537,4.01041876e-03,88.5002,286.1848,1.000000,3.369467e-03
J = 0.5,0.5000,1.0e-03,14.618206,4.01041876e-03,86.2088,292.1465,1.000000,3.326587e-03
J = 0.5,0.5000,1.0e-03,14.624875,4.01041876e-03,83.6591,298.3044,1.000000,3.189897e-03
J = 0.5,0.5000,1.0e-03,14.631544,4.01041876e-03,80.9061,304.7342,1.000000,2.951137e-03
J = 0.5,0.5000,1.0e-03,14.638213,4.01041876e-03,78.0290,311.5266,1.000000,2.603053e-03
J = 0.5,0.5000,1.0e-03,14.644882,4.01041876e-03,75.1350,318.7796,1.000000,2.141457e-03
J = 0.5,0.5000,1.0e-03,14.651551,4.01041876e-03,72.3606,326.5840,1.000000,1.569103e-03
J = 0.5,0.5000,1.0e-03,14.658219,4.01041876e-03,69.8699,335.0011,1.000000,9.012629e-04
J = 0.5,0.5000,1.0e-03,14.664888,4.01041876e-03,67.8451,344.0339,1.000000,1.714270e-04
J = 0.5,0.5000,1.0e-03,14.671557,4.01041876e-03,66.4654,353.5990,1.000000,5.665880e-04
J = 0.5,0.5000,1.0e-03,14.678226,4.01041876e-03,65.8767,3.5161,1.000000,1.244783e-03
J = 0.5,0.5000,1.0e-03,14.684895,4.01041876e-03,66.1585,13.5276,1.000000,1.796780e-03
J = 0.5,0.5000,1.0e-03,14.691564,4.01041876e-03,67.3033,23.3532,1.000000,2.177129e-03
J = 0.5,0.5000,1.0e-03,14.698233,4.01041876e-03,69.2191,32.7550,1.000000,2.373057e-03
J = 0.5,0.5000,1.0e-03,14.704902,4.01041876e-03,71.7534,41.5832,1.000000,2.402345e-03
J = 0.5,0.5000,1.0e-03,14.711571,4.01041876e-03,74.7260,49.7871,1.000000,2.301143e-03
J = 0.5,0.5000,1.0e-03,14.718239,4.01041876e-03,77.9576,57.3964,1.000000,2.110449e-03
J = 0.5,0.5000,1.0e-03,14.724908,4.01041876e-03,81.2875,64.4919,1.000000,1.867119e-03
J = 0.5,0.5000,1.0e-03,14.731577,4.01041876e-03,84.5812,71.1764,1.000000,1.600332e-03
J = 0.5,0.5000,1.0e-03,14.738246,4.01041876e-03,87.7312,77.5535,1.000000,1.331651e-03
J = 0.5,0.5000,1.0e-03,14.744915,4.01041876e-03,90.6550,83.7139,1.000000,1.076590e-03
J = 0.5,0.5000,1.0e-03,14.751584,4.01041876e-03,93.2933,89.7276,1.000000,8.462946e-04
J = 0.5,0.5000,1.0e-03,14.758253,4.01041876e-03,95.6076,95.6421,1.000000,6.487441e-04
J = 0.5,0.5000,1.0e-03,14.764922,4.01041876e-03,97.5797,101.4832,1.000000,4.893783e-04
J = 0.5,0.5000,1.0e-03,14.771591,4.01041876e-03,99.2097,107.2591,1.000000,3.713194e-04
J = 0.5,0.5000,1.0e-03,14.778259,4.01041876e-03,100.5151,112.9662,1.000000,2.954304e-04
J = 0.5,0.5000,1.0e-03,14.784928,4.01041876e-03,101.5281,118.5948,1.000000,2.604166e-04
J = 0.5,0.5000,1.0e-03,14.791597,4.01041876e-03,102.2922,124.1346,1.000000,2.630782e-04
J = 0.5,0.5000,1.0e-03,14.798266,4.01041876e-03,102.8586,129.5793,1.000000,2.987094e-04
J = 0.5,0.5000,1.0e-03,14.804935,4.01041876e-03,103.2822,134.9287,1.000000,3.615659e-04
J = 0.5,0.5000,1.0e-03,14.811604,4.01041876e-03,103.6179,140.1896,1.000000,4.453037e-04
J = 0.5,0.5000,1.0e-03,14.818273,4.01041876e-03,103.9170,145.3759,1.000000,5.433143e-04
J = 0.5,0.5000,1.0e-03,14.824942,4.01041876e-03,104.2248,150.5071,1.000000,6.489234e-04
J = 0.5,0.5000,1.0e-03,14.831611,4.01041876e-03,104.5786,155.6077,1.000000,7.554599e-04
J = 0.5,0.5000,1.0e-03,14.838279,4.01041876e-03,105.0056,160.7061,1.000000,8.562244e-04
J = 0.5,0.5000,1.0e-03,14.844948,4.01041876e-03,105.5218,165.8336,1.000000,9.443930e-04
J = 0.5,0.5000,1.0e-03,14.851617,4.01041876e-03,106.1313,171.0235,1.000000,1.012898e-03
J = 0.5,0.5000,1.0e-03,14.858286,4.01041876e-03,106.8252,176.3112,1.000000,1.054328e-03
J = 0.5,0.5000,1.0e-03,14.864955,4.01041876e-03,107.5811,181.7321,1.000000,1.060904e-03
J = 0.5,0.5000,1.0e-03,14.871624,4.01041876e-03,108.3627,187.3206,1.000000,1.024598e-03
J = 0.5,0.5000,1.0e-03,14.878293,4.01041876e-03,109.1202,193.1068,1.000000,9.375019e-04
J = 0.5,0.5000,1.0e-03,14.884962,4.01041876e-03,109.7910,199.1123,1.000000,7.925319e-04
J = 0.5,0.5000,1.0e-03,14.891631,4.01041876e-03,110.3018,205.3459,1.000000,5.845293e-04
J = 0.5,0.5000,1.0e-03,14.898299,4.01041876e-03,110.5726,211.7976,1.000000,3.116913e-04
J = 0.5,0.5000,1.0e-03,14.904968,4.01041876e-03,110.5221,218.4356,1.000000,2.294100e-05
J = 0.5,0.5000,1.0e-03,14.911637,4.01041876e-03,110.0750,225.2049,1.000000,4.104352e-04
J = 0.5,0.5000,1.0e-03,14.918306,4.01041876e-03,109.1698,232.0322,1.000000,8.359342e-04
J = 0.5,0.5000,1.0e-03,14.924975,4.01041876e-03,107.7662,238.8358,1.000000,1.279980e-03
J = 0.5,0.5000,1.0e-03,14.931644,4.01041876e-03,105.8490,245.5388,1.000000,1.720991e-03
J = 0.5,0.5000,1.0e-03,14.938313,4.01041876e-03,103.4300,252.0843,1.000000,2.138105e-03
J = 0.5,0.5000,1.0e-03,14.944982,4.01041876e-03,100.5449,258.4468,1.000000,2.513387e-03
J = 0.5,0.5000,1.0e-03,14.951651,4.01041876e-03,97.2494,264.6395,1.000000,2.832704e-03
J = 0.5,0.5000,1.0e-03,14.958319,4.01041876e-03,93.6143,270.7149,1.000000,3.085135e-03
J = 0.5,0.5000,1.0e-03,14.964988,4.01041876e-03,89.7231,276.7623,1.000000,3.261330e-03
J = 0.5,0.5000,1.0e-03,14.971657,4.01041876e-03,85.6704,282.9008,1.000000,3.351463e-03
J = 0.5,0.5000,1.0e-03,14.978326,4.01041876e-03,81.5648,289.2695,1.000000,3.343504e-03
J = 0.5,0.5000,1.0e-03,14.984995,4.01041876e-03,77.5318,296.0151,1.000000,3.222626e-03
J = 0.5,0.5000,1.0e-03,14.991664,4.01041876e-03,73.7173,303.2739,1.000000,2.972663e-03
J = 0.5,0.5000,1.0e-03,14.998333,4.01041876e-03,70.2878,311.1469,1.000000,2.580584e-03
J = 0.5,0.5000,1.0e-03,15.005002,4.01041876e-03,67.4218,319.6695,1.000000,2.044235e-03
J = 0.5,0.5000,1.0e-03,15.011671,4.01041876e-03,65.2920,328.7817,1.000000,1.381521e-03
J = 0.5,0.5000,1.0e-03,15.018339,4.01041876e-03,64.0352,338.3140,1.000000,6.360000e-04
J = 0.5,0.5000,1.0e-03,15.025008,4.01041876e-03,63.7217,348.0065,1.000000,1.273322e-04
J = 0.5,0.5000,1.0e-03,15.031677,4.01041876e-03,64.3362,357.5647,1.000000,8.375925e-04
J = 0.5,0.5000,1.0e-03,15.038346,4.01041876e-03,65.7813,6.7305,1.000000,1.437491e-03
J = 0.5,0.5000,1.0e-03,15.045015,4.01041876e-03,67.9020,15.3337,1.000000,1.895613e-03
J = 0.5,0.5000,1.0e-03,15.051684,4.01041876e-03,70.5197,23.3081,1.000000,2.206615e-03
J = 0.5,0.5000,1.0e-03,15.058353,4.01041876e-03,73.4594,30.6747,1.000000,2.383141e-03
J = 0.5,0.5000,1.0e-03,15.065022,4.01041876e-03,76.5672,37.5127,1.000000,2.446182e-03
J = 0.5,0.5000,1.0e-03,15.071691,4.01041876e-03,79.7163,43.9309,1.000000,2.417998e-03
J = 0.5,0.5000,1.0e-03,15.078359,4.01041876e-03,82.8061,50.0469,1.000000,2.318502e-03
J = 0.5,0.5000,1.0e-03,15.085028,4.01041876e-03,85.7589,55.9733,1.000000,2.164247e-03
J = 0.5,0.5000,1.0e-03,15.091697,4.01041876e-03,88.5156,61.8103,1.000000,1.968885e-03
J = 0.5,0.5000,1.0e-03,15.098366,4.01041876e-03,91.0321,67.6408,1.000000,1.744227e-03
J = 0.5,0.5000,1.0e-03,15.105035,4.01041876e-03,93.2770,73.5297,1.000000,1.501348e-03
J = 0.5,0.5000,1.0e-03,15.111704,4.01041876e-03,95.2303,79.5229,1.000000,1.251452e-03
J = 0.5,0.5000,1.0e-03,15.118373,4.01041876e-03,96.8833,85.6495,1.000000,1.006302e-03
J = 0.5,0.5000,1.0e-03,15.125042,4.01041876e-03,98.2378,91.9234,1.000000,7.781580e-04
J = 0.5,0.5000,1.0e-03,15.131711,4.01041876e-03,99.3066,98.3463,1.000000,5.792387e-04
J = 0.5,0.5000,1.0e-03,15.138379,4.01041876e-03,100.1127,104.9117,1.000000,4.207979e-04
J = 0.5,0.5000,1.0e-03,15.145048,4.01041876e-03,100.6881,111.6075,1.000000,3.119951e-04
J = 0.5,0.5000,1.0e-03,15.151717,4.01041876e-03,101.0724,118.4198,1.000000,2.587535e-04
J = 0.5,0.5000,1.0e-03,15.158386,4.01041876e-03,101.3099,125.3343,1.000000,2.627985e-04
J = 0.5,0.5000,1.0e-03,15.165055,4.01041876e-03,101.4475,132.3382,1.000000,3.210225e-04
J = 0.5,0.5000,1.0e-03,15.171724,4.01041876e-03,101.5313,139.4205,1.000000,4.252727e-04
J = 0.5,0.5000,1.0e-03,15.178393,4.01041876e-03,101.6038,146.5716,1.000000,5.626075e-04
J = 0.5,0.5000,1.0e-03,15.185062,4.01041876e-03,101.7014,153.7834,1.000000,7.160320e-04
J = 0.5,0.5000,1.0e-03,15.191731,4.01041876e-03,101.8518,161.0485,1.000000,8.656808e-04
J = 0.5,0.5000,1.0e-03,15.198399,4.01041876e-03,102.0726,168.3600,1.000000,9.903716e-04
J = 0.5,0.5000,1.0e-03,15.205068,4.01041876e-03,102.3698,175.7110,1.000000,1.069404e-03
J = 0.5,0.5000,1.0e-03,15.211737,4.01041876e-03,102.7376,183.0951,1.000000,1.084435e-03
J = 0.5,0.5000,1.0e-03,15.218406,4.01041876e-03,103.1582,190.5053,1.000000,1.021245e-03
J = 0.5,0.5000,1.0e-03,15.225075,4.01041876e-03,103.6032,197.9339,1.000000,8.712157e-04
J = 0.5,0.5000,1.0e-03,15.231744,4.01041876e-03,104.0347,205.3715,1.000000,6.323771e-04
J = 0.5,0.5000,1.0e-03,15.238413,4.01041876e-03,104.4078,212.8053,1.000000,3.098955e-04
J = 0.5,0.5000,1.0e-03,15.245082,4.01041876e-03,104.6728,220.2185,1.000000,8.407394e-05
J = 0.5,0.5000,1.0e-03,15.251751,4.01041876e-03,104.7791,227.5884,1.000000,5.312370e-04
J = 0.5,0.5000,1.0e-03,15.258419,4.01041876e-03,104.6775,234.8868,1.000000,1.008712e-03
J = 0.5,0.5000,1.0e-03,15.265088,4.01041876e-03,104.3244,242.0804,1.000000,1.491180e-03
J = 0.5,0.5000,1.0e-03,15.271757,4.01041876e-03,103.6838,249.1333,1.000000,1.953371e-03
J = 0.5,0.5000,1.0e-03,15.278426,4.01041876e-03,102.7299,256.0108,1.000000,2.372505e-03
J = 0.5,0.5000,1.0e-03,15.285095,4.01041876e-03,101.4481,262.6835,1.000000,2.730221e-03
J = 0.5,0.5000,1.0e-03,15.291764,4.01041876e-03,99.8349,269.1319,1.000000,3.013649e-03
J = 0.5,0.5000,1.0e-03,15.298433,4.01041876e-03,97.8975,275.3506,1.000000,3.215465e-03
J = 0.5,0.5000,1.0e-03,15.305102,4.01041876e-03,95.6516,281.3510,1.000000,3.333046e-03
J = 0.5,0.5000,1.0e-03,15.311771,4.01041876e-03,93.1211,287.1632,1.000000,3.367043e-03
J = 0.5,0.5000,1.0e-03,15.318439,4.01041876e-03,90.3360,292.8363,1.000000,3.319735e-03
J = 0.5,0.5000,1.0e-03,15.325108,4.01041876e-03,87.3327,298.4379,1.000000,3.193537e-03
