case_id,block,backend,ic_id,J,mu_over_J,sigma,band0,band_frac0,d_sep0,t_yr,omega_e,Id_over_Is,beta_deg,alpha_deg
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,9.431402e-03,3.95196368e-03,0.995061,100.2341,260.5294
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.039798e-02,3.90321889e-03,0.995850,102.9975,266.5344
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.146363e-02,3.78479593e-03,0.996600,106.6855,273.4920
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.263848e-02,3.56231134e-03,0.997221,112.2568,281.7811
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.393374e-02,3.17687025e-03,0.997407,121.8230,292.1631
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.536175e-02,2.51239691e-03,0.995238,137.8295,306.3456
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.693611e-02,1.81974919e-03,0.973688,151.0478,326.8581
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.867181e-02,2.19992729e-03,0.952256,144.7450,333.9394
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.058540e-02,2.46502079e-03,0.935862,140.7824,326.2072
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.269511e-02,2.67070961e-03,0.921019,137.3139,314.9386
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.502102e-02,2.85174300e-03,0.907607,133.6347,301.0338
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.758532e-02,3.01908249e-03,0.895652,129.6900,285.0448
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.041241e-02,3.17721830e-03,0.885161,125.8805,267.2692
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.352924e-02,3.32930885e-03,0.875964,122.9179,247.6448
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.696550e-02,3.47953498e-03,0.867617,121.4669,225.6921
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,4.075393e-02,3.63345561e-03,0.859523,121.5506,200.5565
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,4.493062e-02,3.79506039e-03,0.851271,122.0448,171.3330
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,4.953535e-02,3.96334243e-03,0.843106,121.2088,138.0669
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,5.461201e-02,4.13315911e-03,0.835772,118.9642,102.0135
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,6.020894e-02,4.30449895e-03,0.829419,118.0082,63.2057
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,6.637949e-02,4.48808329e-03,0.822942,119.7224,18.8334
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,7.318242e-02,4.68726535e-03,0.816056,119.1615,326.9502
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,8.068256e-02,4.87924800e-03,0.811328,113.2607,273.1637
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,8.895135e-02,5.05119180e-03,0.809502,110.1318,220.0849
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,9.806757e-02,5.23424891e-03,0.808103,111.1110,163.3348
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.081181e-01,5.43030932e-03,0.807118,109.2513,102.3788
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.191986e-01,5.63575842e-03,0.806905,110.6972,36.7204
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.314147e-01,5.88018049e-03,0.805753,110.3038,321.0555
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.448828e-01,6.08100577e-03,0.808141,102.1050,246.6768
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.597312e-01,6.24746324e-03,0.812943,101.9116,174.0086
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.761014e-01,6.42569407e-03,0.818283,100.1293,98.4357
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.941492e-01,6.64868215e-03,0.823177,104.7963,14.6623
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.140467e-01,6.89804942e-03,0.828312,96.7286,284.1321
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.359833e-01,6.94511102e-03,0.839694,91.4941,198.2343
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.601682e-01,6.91415420e-03,0.853297,88.6415,111.0545
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.868317e-01,6.98408310e-03,0.864717,96.4247,15.1816
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.162278e-01,6.98032429e-03,0.878007,82.1113,274.5389
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.486365e-01,6.14851196e-03,0.908567,72.3422,164.0041
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.843667e-01,4.21901249e-03,0.980819,70.8198,56.6138
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,4.237587e-01,5.84951034e-03,0.918028,118.3864,134.5800
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,4.671878e-01,7.99782612e-03,0.874720,123.4968,17.7216
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,5.150678e-01,9.43640444e-03,0.861138,105.0637,243.3212
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,5.678548e-01,1.00627738e-02,0.873750,95.8762,121.7039
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,6.260517e-01,1.13530158e-02,0.875907,111.6472,5.0640
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,6.902129e-01,1.20032773e-02,0.890698,84.5400,251.2142
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,7.609497e-01,9.60817917e-03,0.936906,71.0036,110.4726
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,8.389360e-01,7.79568134e-03,0.959398,141.8985,187.8293
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,9.249147e-01,1.43920641e-02,0.871075,135.6213,88.6637
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.019705e+00,1.79216563e-02,0.827276,127.9400,256.0437
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.124210e+00,2.03351329e-02,0.839859,124.4054,107.7633
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.239425e+00,2.36299059e-02,0.835666,125.2395,287.4416
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.366448e+00,2.51107612e-02,0.874865,98.4883,169.3872
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.506489e+00,2.82448390e-02,0.899026,125.8107,77.4851
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.660883e+00,3.53073615e-02,0.882335,119.6263,293.7207
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.831099e+00,3.19172486e-02,0.937873,67.1826,191.4575
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.018760e+00,4.97567611e-02,0.995996,101.0639,210.4831
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.225654e+00,2.32647398e-02,0.917773,118.6535,280.4073
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.453751e+00,3.87352157e-02,0.991478,77.5578,204.4979
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.705225e+00,1.64051423e-01,0.998103,58.6366,252.5396
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.982471e+00,3.73444736e-01,0.999939,18.3440,157.7868
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.288131e+00,4.94036546e-01,0.999988,123.3670,128.9882
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.625117e+00,2.66982241e-01,0.999955,117.1014,263.7365
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.996639e+00,4.38479179e-01,0.999996,21.8863,339.8795
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,4.406236e+00,5.35798678e-01,0.999999,154.2727,55.4780
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,4.857812e+00,2.87856272e-01,0.999998,75.6549,301.4443
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,5.355667e+00,5.43360182e-01,1.000000,105.7608,36.2434
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,5.904545e+00,3.26434291e-01,1.000000,83.8924,311.8450
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,6.509675e+00,5.57105936e-01,1.000000,122.3550,19.6753
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,7.176822e+00,5.41419248e-01,1.000000,60.3719,356.6229
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,7.912343e+00,5.01405740e-01,1.000000,103.3441,315.9975
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,8.723243e+00,6.93383554e-01,1.000000,132.0571,350.6534
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,9.617249e+00,8.69637883e-01,1.000000,118.2082,22.9072
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.060288e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.168952e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.288752e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.420831e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.566445e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.726983e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.903974e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.099104e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.314231e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.551407e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,2.812889e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.101169e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.418994e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,3.769391e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,4.155699e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,4.581598e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,5.051145e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,5.568814e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,6.139537e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,6.768750e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,7.462449e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,8.227241e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,9.070414e+01,NaN,NaN,NaN,NaN
1,backend,numeric,4,0.1000,1.0e-03,-1,SAM,0.3301,0.017577,1.000000e+02,NaN,NaN,NaN,NaN
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,0.000000e+00,6.91376261e-04,0.966257,21.1350,19.4625
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.000000e-03,1.12789164e-03,0.997832,44.2424,34.2312
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.102485e-03,1.19294495e-03,0.998185,47.3896,35.7026
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.215474e-03,1.26410040e-03,0.998456,50.7240,37.2583
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.340043e-03,1.34229340e-03,0.998657,54.1692,38.8989
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.477378e-03,1.42841332e-03,0.998802,57.6267,40.6247
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.628787e-03,1.52318319e-03,0.998901,60.9985,42.4365
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.795714e-03,1.62696422e-03,0.998967,64.2027,44.3357
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.979749e-03,1.73969544e-03,0.999009,67.1859,46.3251
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.182645e-03,1.86066826e-03,0.999037,69.9217,48.4114
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.406334e-03,1.98872700e-03,0.999061,72.4078,50.6045
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.652948e-03,2.12291630e-03,0.999082,74.6627,52.9138
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.924837e-03,2.26262932e-03,0.999105,76.7149,55.3473
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,3.224591e-03,2.40746891e-03,0.999131,78.5944,57.9135
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,3.555064e-03,2.55708124e-03,0.999160,80.3288,60.6214
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,3.919407e-03,2.71106602e-03,0.999194,81.9425,63.4815
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,4.321089e-03,2.86885301e-03,0.999232,83.4568,66.5055
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,4.763938e-03,3.02978007e-03,0.999275,84.8910,69.7063
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,5.252173e-03,3.19285201e-03,0.999322,86.2624,73.0998
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,5.790444e-03,3.35675827e-03,0.999374,87.5879,76.7037
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,6.383880e-03,3.52001952e-03,0.999430,88.8869,80.5379
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,7.038136e-03,3.68076062e-03,0.999488,90.1821,84.6269
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,7.759442e-03,3.83644329e-03,0.999548,91.5012,89.0018
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,8.554673e-03,3.98328571e-03,0.999609,92.8811,93.6993
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,9.431402e-03,4.11574855e-03,0.999669,94.3756,98.7645
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.039798e-02,4.22565076e-03,0.999727,96.0687,104.2567
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.146363e-02,4.30074278e-03,0.999782,98.1027,110.2602
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.263848e-02,4.32176438e-03,0.999832,100.7428,116.9038
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.393374e-02,4.25422464e-03,0.999876,104.5473,124.3986
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.536175e-02,4.03474122e-03,0.999912,110.8868,133.1585
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.693611e-02,3.54511867e-03,0.999926,123.5674,144.2543
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.867181e-02,2.57760077e-03,0.999793,146.2809,160.8628
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.058540e-02,9.55325143e-04,0.974511,170.3835,198.7799
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.269511e-02,1.24621239e-03,0.920897,167.5987,211.9472
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.502102e-02,1.39968546e-03,0.879928,167.0235,200.6102
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.758532e-02,1.52337200e-03,0.845508,166.9640,171.8495
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,3.041241e-02,1.63200405e-03,0.816005,166.3718,125.5696
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,3.352924e-02,1.73047550e-03,0.790692,165.3914,67.5702
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,3.696550e-02,1.82095822e-03,0.768846,165.4498,352.0916
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,4.075393e-02,1.90421166e-03,0.750287,163.4441,260.6774
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,4.493062e-02,1.98067975e-03,0.734980,163.2636,158.6826
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,4.953535e-02,2.05091959e-03,0.722301,162.5905,37.4813
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,5.461201e-02,2.11484597e-03,0.712319,160.9818,257.1621
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,6.020894e-02,2.17245741e-03,0.705326,160.5759,104.4454
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,6.637949e-02,2.22475473e-03,0.700952,159.4209,291.7853
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,7.318242e-02,2.27192037e-03,0.699933,158.3655,108.1657
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,8.068256e-02,2.31575696e-03,0.701893,156.4705,267.7234
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,8.895135e-02,2.35863938e-03,0.707343,155.3516,59.2816
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,9.806757e-02,2.40338390e-03,0.716833,153.4819,199.4318
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.081181e-01,2.45554765e-03,0.730697,151.7887,331.4687
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.191986e-01,2.52278851e-03,0.750092,148.8946,105.7393
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.314147e-01,2.61876237e-03,0.775521,144.6070,246.8510
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.448828e-01,2.76891822e-03,0.805954,141.4708,48.4945
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.597312e-01,3.00971659e-03,0.841728,135.3091,235.7731
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.761014e-01,3.41785251e-03,0.877324,129.5977,105.9158
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.941492e-01,4.10655505e-03,0.911825,125.5089,15.9979
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.140467e-01,5.23960679e-03,0.939922,110.1551,311.9733
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.359833e-01,6.20613391e-03,0.976362,83.7631,298.9250
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.601682e-01,4.70140276e-03,0.994580,142.1860,14.8722
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,2.868317e-01,6.42557122e-03,0.934371,140.3738,9.9919
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,3.162278e-01,9.54540087e-03,0.952375,120.6852,327.8988
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,3.486365e-01,1.31918630e-02,0.979956,102.6896,341.2058
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,3.843667e-01,9.50843140e-03,0.958353,134.4682,51.4620
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,4.237587e-01,2.01760294e-02,0.965672,122.8850,47.7568
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,4.671878e-01,1.80750958e-02,0.968784,132.9422,98.0098
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,5.150678e-01,1.98144873e-02,0.969401,126.0466,168.7003
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,5.678548e-01,1.28460276e-02,0.973977,122.7614,253.2620
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,6.260517e-01,6.79736768e-03,0.969209,121.0419,34.9600
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,6.902129e-01,9.61498471e-03,0.972116,117.2948,184.6106
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,7.609497e-01,6.05393082e-03,0.963888,116.4911,43.6928
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,8.389360e-01,8.14031097e-03,0.970906,112.2776,250.0461
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,9.249147e-01,7.80076054e-03,0.970232,116.3578,153.0742
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.019705e+00,8.18992693e-03,0.969797,112.3777,75.4974
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.124210e+00,6.65811668e-03,0.964638,111.4329,31.6166
2,backend,numeric,7,1.8000,1.0e-03,-1,SAM,0.1265,0.006735,1.239425e+00,5.71327599e-03,0.965538,115.2877,25.9230
