case_id,block,backend,ic_id,J,mu_over_J,sigma,band0,band_frac0,d_sep0,t_yr,omega_e,Id_over_Is,beta_deg,alpha_deg
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,2.225654e+00,7.86484287e-03,0.968814,112.2642,79.2138
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,2.453751e+00,6.92137569e-03,0.964033,112.8792,69.8121
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,2.705225e+00,8.66125839e-03,0.968051,111.9128,106.1658
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,2.982471e+00,8.11150383e-03,0.968398,114.2290,210.3206
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,3.288131e+00,7.30906824e-03,0.966058,111.3167,63.4453
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,3.625117e+00,5.79538164e-03,0.976521,116.3296,2.0771
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,3.996639e+00,7.65946008e-03,0.966181,110.1675,48.3026
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,4.406236e+00,7.34432931e-03,0.972494,115.1408,204.2670
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,4.857812e+00,8.16485366e-03,0.971342,115.6143,135.8035
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,5.355667e+00,7.37532037e-03,0.972112,114.7881,197.0391
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,5.904545e+00,8.16463918e-03,0.967584,110.8290,69.2431
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,6.509675e+00,8.42434943e-03,0.966697,111.9816,99.1530
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,7.176822e+00,7.30160946e-03,0.975466,112.0170,299.4428
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,7.912343e+00,6.21100145e-03,0.963356,113.7428,29.9874
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,8.723243e+00,7.14626581e-03,0.974536,110.8718,303.5244
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,9.617249e+00,8.96422518e-03,0.970522,113.8028,137.0019
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,1.060288e+01,7.23051217e-03,0.970596,115.9761,231.8352
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,1.168952e+01,7.43325571e-03,0.971106,111.4005,279.3923
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,1.288752e+01,6.65802445e-03,0.978088,113.6927,308.6253
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,1.420831e+01,5.67257878e-03,0.974380,117.8273,344.5716
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,1.566445e+01,8.01853832e-03,0.965247,111.3848,88.5396
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,1.726983e+01,7.37539241e-03,0.969013,113.4441,254.7898
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,1.903974e+01,7.91106814e-03,0.968208,114.6725,203.8756
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,2.099104e+01,5.06591258e-03,0.966908,119.1702,0.8147
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,2.314231e+01,6.16606623e-03,0.964426,113.0708,24.8837
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,2.551407e+01,5.75364449e-03,0.976097,117.2089,10.0538
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,2.812889e+01,5.19804385e-03,0.970214,119.2288,353.1634
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,3.101169e+01,8.20178949e-03,0.970125,112.7166,79.7177
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,3.418994e+01,6.00924131e-03,0.975986,116.7150,333.2595
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,3.769391e+01,8.70804212e-03,0.971460,114.5225,146.3888
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,4.155699e+01,7.25260536e-03,0.972404,109.8437,313.6740
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,4.581598e+01,7.92213776e-03,0.969916,112.8040,240.9287
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,5.051145e+01,6.76337389e-03,0.963564,113.5413,70.2069
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,5.568814e+01,7.45354786e-03,0.969744,114.9351,235.4542
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,6.139537e+01,6.87151419e-03,0.970270,116.0172,236.7402
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,6.768750e+01,7.87126334e-03,0.971635,116.1048,191.8192
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,7.462449e+01,7.24872282e-03,0.972253,110.3275,303.9718
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,8.227241e+01,7.11356552e-03,0.965705,111.3265,57.1909
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,9.070414e+01,5.01916690e-03,0.970101,119.8151,22.6458
1,backend,numeric,1,1.8000,1.0e-03,-1,LAM,0.1949,0.762218,1.000000e+02,8.11345061e-03,0.968565,111.2448,65.3128
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,0.000000e+00,1.71067940e-03,0.974122,60.9249,200.4551
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.000000e-03,2.11287798e-03,0.984810,67.7247,208.5200
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.102485e-03,2.15913516e-03,0.985474,68.5242,209.3274
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.215474e-03,2.21022199e-03,0.986141,69.4016,210.2086
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.340043e-03,2.26653145e-03,0.986808,70.3589,211.1690
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.477378e-03,2.32842625e-03,0.987470,71.3959,212.2145
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.628787e-03,2.39623578e-03,0.988126,72.5102,213.3508
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.795714e-03,2.47026621e-03,0.988774,73.6968,214.5837
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.979749e-03,2.55076350e-03,0.989414,74.9485,215.9194
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.182645e-03,2.63793741e-03,0.990047,76.2560,217.3642
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.406334e-03,2.73191392e-03,0.990677,77.6079,218.9248
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.652948e-03,2.83274947e-03,0.991307,78.9913,220.6084
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.924837e-03,2.94038218e-03,0.991942,80.3922,222.4231
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,3.224591e-03,3.05456051e-03,0.992584,81.7960,224.3777
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,3.555064e-03,3.17467477e-03,0.993237,83.1884,226.4829
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,3.919407e-03,3.29941246e-03,0.993900,84.5571,228.7528
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,4.321089e-03,3.42685914e-03,0.994572,85.8937,231.2060
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,4.763938e-03,3.55565740e-03,0.995245,87.1956,233.8614
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,5.252173e-03,3.68483595e-03,0.995909,88.4646,236.7387
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,5.790444e-03,3.81341033e-03,0.996550,89.7039,239.8599
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,6.383880e-03,3.94017626e-03,0.997156,90.9192,243.2484
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,7.038136e-03,4.06341120e-03,0.997715,92.1177,246.9316
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,7.759442e-03,4.18067418e-03,0.998218,93.3110,250.9401
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,8.554673e-03,4.28923459e-03,0.998654,94.5217,255.3077
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,9.431402e-03,4.38535467e-03,0.999021,95.7846,260.0744
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.039798e-02,4.46351134e-03,0.999316,97.1550,265.2898
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.146363e-02,4.51525018e-03,0.999544,98.7259,271.0196
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.263848e-02,4.52724075e-03,0.999711,100.6655,277.3569
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.393374e-02,4.47632053e-03,0.999828,103.3086,284.4453
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.536175e-02,4.32108803e-03,0.999904,107.4142,292.5357
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.693611e-02,3.97612584e-03,0.999947,115.0078,302.1722
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.867181e-02,3.31481427e-03,0.999956,131.1481,314.9529
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.058540e-02,1.87495966e-03,0.999706,157.0227,335.7491
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.269511e-02,9.01504327e-04,0.943613,170.4175,17.8456
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.502102e-02,1.07692052e-03,0.893617,169.0556,8.4451
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.758532e-02,1.19138426e-03,0.863873,167.9646,334.6470
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,3.041241e-02,1.28044021e-03,0.848349,165.4392,289.6338
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,3.352924e-02,1.35594895e-03,0.844025,162.8199,243.8692
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,3.696550e-02,1.42644707e-03,0.848175,162.5148,193.5152
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,4.075393e-02,1.50067829e-03,0.858419,161.5456,135.9245
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,4.493062e-02,1.59137350e-03,0.874332,157.6948,82.8162
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,4.953535e-02,1.72069156e-03,0.894182,155.0912,37.3799
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,5.461201e-02,1.92238906e-03,0.914549,152.7826,354.7423
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,6.020894e-02,2.26617024e-03,0.934817,145.2923,319.2637
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,6.637949e-02,2.98958103e-03,0.954374,130.5694,299.6186
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,7.318242e-02,4.18276829e-03,0.972479,113.2799,312.7692
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,8.068256e-02,2.46498693e-03,0.975794,132.5543,5.0025
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,8.895135e-02,3.35772038e-03,0.969417,117.4006,68.9733
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,9.806757e-02,2.26402483e-03,0.971100,121.3312,148.9160
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.081181e-01,2.41483804e-03,0.970846,115.9772,245.5448
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.191986e-01,1.84191333e-03,0.969636,115.7557,0.7076
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.314147e-01,1.99593078e-03,0.973557,114.2421,129.2688
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.448828e-01,2.13838548e-03,0.973130,112.5700,282.0356
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.597312e-01,2.10976506e-03,0.971084,113.0947,82.7846
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.761014e-01,2.14777065e-03,0.970874,111.7248,274.0608
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,1.941492e-01,2.04252330e-03,0.972478,113.6125,109.7634
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.140467e-01,1.76874886e-03,0.972751,115.7904,340.9400
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.359833e-01,1.94761315e-03,0.966972,113.2779,233.8404
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.601682e-01,1.96401332e-03,0.972690,113.9272,136.8014
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,2.868317e-01,2.12383061e-03,0.969047,112.0051,78.7138
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,3.162278e-01,1.95533700e-03,0.966535,112.3475,54.7328
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,3.486365e-01,1.96346607e-03,0.966431,112.3292,59.4433
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,3.843667e-01,2.16617234e-03,0.969281,112.2396,95.3035
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,4.237587e-01,1.90369515e-03,0.972882,114.5117,174.5420
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,4.671878e-01,2.12451441e-03,0.970324,111.4862,298.4348
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,5.150678e-01,2.21641055e-03,0.969348,112.2387,108.1606
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,5.678548e-01,1.97387126e-03,0.973906,112.6074,329.3507
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,6.260517e-01,2.03810736e-03,0.968317,112.3160,258.4361
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,6.902129e-01,2.06995123e-03,0.969134,112.1129,258.0075
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,7.609497e-01,1.70646135e-03,0.973572,114.9645,342.2157
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,8.389360e-01,1.94345152e-03,0.972482,115.6328,143.2000
2,backend,numeric,4,10.0000,1.0e-03,-1,SAM,0.3301,0.017577,9.249147e-01,1.88737683e-03,0.965453,112.6268,30.2681
