case_id,block,backend,ic_id,J,mu_over_J,sigma,band0,band_frac0,d_sep0,t_yr,omega_e,Id_over_Is,beta_deg,alpha_deg
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.601682e-01,1.91176558e-03,0.926995,134.8337,209.4006
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.868317e-01,2.96135413e-03,0.967324,114.6017,310.0023
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.162278e-01,2.10525637e-03,0.967805,113.4189,237.4318
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.486365e-01,1.82953480e-03,0.966741,114.6416,236.8052
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.843667e-01,2.06102231e-03,0.967784,112.0717,274.4041
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.237587e-01,1.87826652e-03,0.974380,114.3469,348.8363
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.671878e-01,2.20579300e-03,0.969743,112.4653,108.4057
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.150678e-01,2.08192306e-03,0.968577,111.8720,279.0801
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.678548e-01,2.14798292e-03,0.972557,113.7934,143.4774
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.260517e-01,2.04629581e-03,0.966041,111.8992,80.0047
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.902129e-01,2.10208681e-03,0.966743,111.5766,81.5174
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.609497e-01,1.95808739e-03,0.972458,115.6206,154.5662
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.389360e-01,1.85224670e-03,0.974440,113.5759,310.6868
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.249147e-01,1.93807470e-03,0.967282,113.8250,195.2853
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.019705e+00,1.78353434e-03,0.969289,115.4644,166.4950
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.124210e+00,2.14741471e-03,0.969109,111.9496,248.8586
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.239425e+00,2.10824170e-03,0.971351,112.9699,98.0249
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.366448e+00,2.15625372e-03,0.969177,112.1794,91.9222
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.506489e+00,1.78286901e-03,0.970304,115.4249,210.4911
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.660883e+00,2.18405618e-03,0.971977,113.3268,130.7312
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.831099e+00,2.11125678e-03,0.969936,112.1849,246.2848
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.018760e+00,1.83097986e-03,0.967700,114.7841,182.1814
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.225654e+00,1.82543017e-03,0.973579,115.3091,334.3623
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.453751e+00,1.69123499e-03,0.972397,116.3509,14.2188
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.705225e+00,2.05495437e-03,0.972027,112.0478,288.5075
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.982471e+00,1.79442085e-03,0.969318,115.5514,165.2469
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.288131e+00,1.80400757e-03,0.973327,115.5392,346.5499
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.625117e+00,2.16004321e-03,0.972431,113.6918,139.3581
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.996639e+00,1.62223768e-03,0.969302,116.1721,349.4426
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.406236e+00,1.97254186e-03,0.967018,112.8738,260.0030
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.857812e+00,2.10029678e-03,0.971609,112.2214,262.1626
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.355667e+00,2.08539259e-03,0.967570,111.8252,74.9510
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.904545e+00,2.15826915e-03,0.972055,113.0929,96.7268
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.509675e+00,1.68134383e-03,0.972696,116.1778,14.3996
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.176822e+00,2.14677589e-03,0.970815,111.8262,271.9311
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.912343e+00,2.12069051e-03,0.968931,112.3671,230.1653
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.723243e+00,2.05808310e-03,0.971967,112.0620,284.8183
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.617249e+00,1.82223946e-03,0.970055,115.6175,203.5302
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.060288e+01,1.98962886e-03,0.965636,112.2530,75.6587
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.168952e+01,1.75636057e-03,0.974060,114.4412,344.9272
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.288752e+01,2.19412869e-03,0.970834,112.3104,86.4644
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.420831e+01,2.12657948e-03,0.970120,112.2931,78.0446
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.566445e+01,1.97203397e-03,0.972775,115.4095,165.6691
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.726983e+01,2.00738344e-03,0.972579,113.7534,129.7979
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.903974e+01,1.93516291e-03,0.973010,114.6499,122.8697
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.099104e+01,1.65976354e-03,0.967195,115.3429,1.5755
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.314231e+01,2.07460102e-03,0.973245,112.6343,289.1592
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.551407e+01,1.88897749e-03,0.972668,115.1046,183.3952
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.812889e+01,2.15342673e-03,0.971104,111.9319,267.0786
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.101169e+01,1.97147487e-03,0.973124,114.5589,118.0852
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.418994e+01,1.84151173e-03,0.966452,113.2067,26.2503
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.769391e+01,1.81882368e-03,0.974315,113.7664,334.8798
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.155699e+01,1.87224605e-03,0.974539,113.6636,345.3150
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.581598e+01,2.09832949e-03,0.972749,114.1704,122.5864
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.051145e+01,2.00915356e-03,0.965895,112.1473,76.5826
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.568814e+01,NaN,NaN,NaN,NaN
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.139537e+01,NaN,NaN,NaN,NaN
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.768750e+01,NaN,NaN,NaN,NaN
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.462449e+01,NaN,NaN,NaN,NaN
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.227241e+01,NaN,NaN,NaN,NaN
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.070414e+01,NaN,NaN,NaN,NaN
1,backend,numeric,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.000000e+02,NaN,NaN,NaN,NaN
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,0.000000e+00,6.91376261e-04,0.966257,21.1350,19.4625
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.000000e-03,1.12751132e-03,0.997814,44.2224,34.2264
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.102485e-03,1.19257176e-03,0.998168,47.3682,35.6976
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.215474e-03,1.26373485e-03,0.998438,50.7014,37.2533
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.340043e-03,1.34193034e-03,0.998639,54.1456,38.8938
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.477378e-03,1.42804391e-03,0.998783,57.6026,40.6197
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.628787e-03,1.52279454e-03,0.998881,60.9743,42.4316
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.795714e-03,1.62654488e-03,0.998945,64.1791,44.3311
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.979749e-03,1.73924113e-03,0.998984,67.1638,46.3207
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.182645e-03,1.86020184e-03,0.999009,69.9019,48.4073
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.406334e-03,1.98828638e-03,0.999027,72.3909,50.6002
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.652948e-03,2.12251236e-03,0.999044,74.6487,52.9092
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.924837e-03,2.26226101e-03,0.999061,76.7039,55.3423
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,3.224591e-03,2.40712609e-03,0.999080,78.5867,57.9077
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,3.555064e-03,2.55673819e-03,0.999103,80.3245,60.6147
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,3.919407e-03,2.71068664e-03,0.999129,81.9422,63.4738
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,4.321089e-03,2.86837702e-03,0.999160,83.4610,66.4967
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,4.763938e-03,3.02913347e-03,0.999196,84.9007,69.6964
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,5.252173e-03,3.19196788e-03,0.999237,86.2789,73.0885
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,5.790444e-03,3.35551421e-03,0.999282,87.6125,76.6913
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,6.383880e-03,3.51821621e-03,0.999333,88.9210,80.5248
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,7.038136e-03,3.67813189e-03,0.999388,90.2271,84.6142
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,7.759442e-03,3.83263126e-03,0.999447,91.5590,88.9909
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,8.554673e-03,3.97783249e-03,0.999508,92.9545,93.6925
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,9.431402e-03,4.10806628e-03,0.999571,94.4685,98.7651
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.039798e-02,4.21501398e-03,0.999634,96.1876,104.2696
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.146363e-02,4.28625743e-03,0.999696,98.2592,110.2930
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.263848e-02,4.30204750e-03,0.999757,100.9594,116.9676
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.393374e-02,4.22680533e-03,0.999813,104.8724,124.5125
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.536175e-02,3.99450750e-03,0.999859,111.4501,133.3631
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.693611e-02,3.48878169e-03,0.999871,124.6645,144.6655
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.867181e-02,2.47977742e-03,0.999568,147.7459,161.7644
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.058540e-02,1.13962998e-03,0.967144,168.7232,198.5862
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.269511e-02,1.43759423e-03,0.923199,165.4527,205.1602
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.502102e-02,1.60344289e-03,0.883912,164.8379,193.0250
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.758532e-02,1.74305479e-03,0.847517,164.6430,167.0773
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,3.041241e-02,1.87196678e-03,0.813127,163.9657,126.6597
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,3.352924e-02,1.99602019e-03,0.780363,163.0053,73.6624
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,3.696550e-02,2.11851838e-03,0.748600,163.1955,2.2589
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,4.075393e-02,2.24112980e-03,0.717635,161.4848,269.5134
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,4.493062e-02,2.36450652e-03,0.687711,161.0354,161.5987
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,4.953535e-02,2.49024670e-03,0.658160,160.9235,25.7820
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,5.461201e-02,2.61870166e-03,0.629103,159.4120,220.2484
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,6.020894e-02,2.75014470e-03,0.600656,159.5703,24.2946
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,6.637949e-02,2.88488982e-03,0.572659,158.1562,149.5031
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,7.318242e-02,3.02312327e-03,0.545143,157.2966,229.5102
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,8.068256e-02,3.16428602e-03,0.518386,156.6428,260.3890
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,8.895135e-02,3.30794102e-03,0.492495,155.3914,233.9835
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,9.806757e-02,3.45196995e-03,0.467835,153.7591,143.8832
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.081181e-01,3.59503429e-03,0.444520,153.3196,337.0574
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.191986e-01,3.73180892e-03,0.423262,150.9357,91.7384
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.314147e-01,3.85807328e-03,0.404273,148.1120,115.8062
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.448828e-01,3.96646355e-03,0.388121,146.3646,43.6580
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.597312e-01,4.05175684e-03,0.375196,141.8153,230.0095
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.761014e-01,4.11612290e-03,0.365665,138.6768,312.6022
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.941492e-01,4.16359892e-03,0.359535,134.0308,279.7438
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.140467e-01,4.18600799e-03,0.357639,127.6141,131.1330
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.359833e-01,4.17635715e-03,0.360656,122.8936,234.3116
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.601682e-01,4.13377247e-03,0.370254,118.2039,247.3800
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,2.868317e-01,4.05647715e-03,0.388906,112.5475,203.4012
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,3.162278e-01,3.96311965e-03,0.418528,108.9085,165.3478
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,3.486365e-01,3.88473686e-03,0.459340,105.7073,206.8548
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,3.843667e-01,3.84997792e-03,0.509494,104.0316,25.9725
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,4.237587e-01,3.86916079e-03,0.565600,101.2775,12.7348
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,4.671878e-01,3.93233565e-03,0.623636,95.6886,165.5187
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,5.150678e-01,3.97821269e-03,0.681954,91.1700,99.0051
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,5.678548e-01,3.90399546e-03,0.742694,84.1662,138.2213
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,6.260517e-01,3.42130128e-03,0.817751,76.5055,234.6095
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,6.902129e-01,6.61724974e-03,0.998203,98.5707,158.7087
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,7.609497e-01,5.87315769e-03,0.773394,140.0093,292.7076
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,8.389360e-01,7.62585166e-03,0.717483,131.5913,64.9025
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,9.249147e-01,8.96703133e-03,0.713674,121.2887,188.4273
2,backend,numeric,7,0.1000,1.0e-03,-1,SAM,0.1265,0.006735,1.019705e+00,1.01738828e-02,0.738674,121.8646,26.2409
