case_id,block,backend,ic_id,J,mu_over_J,sigma,band0,band_frac0,d_sep0,t_yr,omega_e,Id_over_Is,beta_deg,alpha_deg
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,6.383880e-03,5.70039180e-04,0.536432,72.2119,118.0542
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,7.038136e-03,5.42908823e-04,0.563343,74.2533,3.1390
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,7.759442e-03,5.13510821e-04,0.595827,75.1290,245.1259
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,8.554673e-03,4.82066648e-04,0.634839,76.9708,125.7816
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,9.431402e-03,4.48753783e-04,0.681268,78.6231,6.5372
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.039798e-02,4.14071662e-04,0.735885,77.2482,251.2249
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.146363e-02,3.78160280e-04,0.798528,79.8152,142.7058
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.263848e-02,3.37517022e-04,0.868358,76.9152,42.2524
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.393374e-02,2.84907636e-04,0.939315,74.3002,321.9065
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.536175e-02,2.93643948e-04,0.951642,132.6364,359.4132
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.693611e-02,4.32613580e-04,0.880612,163.4130,288.2200
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.867181e-02,5.13331190e-04,0.796629,177.0880,145.7601
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.058540e-02,5.80749120e-04,0.723554,179.3699,288.3420
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.269511e-02,6.42537935e-04,0.659030,179.9087,331.8003
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.502102e-02,7.01677104e-04,0.600277,179.9457,228.7023
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.758532e-02,7.59721717e-04,0.545863,179.9016,199.4589
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.041241e-02,8.17617884e-04,0.495210,179.8592,182.5777
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.352924e-02,8.75865422e-04,0.448391,179.7989,174.3657
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.696550e-02,9.34397601e-04,0.406024,179.7168,168.6410
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,4.075393e-02,9.92338167e-04,0.369103,179.6075,164.8595
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,4.493062e-02,1.04791324e-03,0.338659,179.4679,162.3553
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,4.953535e-02,1.09890601e-03,0.315283,179.3010,160.8069
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,5.461201e-02,1.14368934e-03,0.298744,179.1173,159.9369
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,6.020894e-02,1.18212881e-03,0.287997,178.9324,159.5390
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,6.637949e-02,1.21558485e-03,0.281569,178.7580,159.4540
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,7.318242e-02,1.24615717e-03,0.278011,178.5972,159.5827
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,8.068256e-02,1.27590272e-03,0.276180,178.4478,159.8786
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,8.895135e-02,1.30644852e-03,0.275302,178.3040,160.3186
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,9.806757e-02,1.33895288e-03,0.274910,178.1609,160.9038
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.081181e-01,1.37422236e-03,0.274747,178.0187,161.6665
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.191986e-01,1.41285114e-03,0.274683,177.8742,162.5735
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.314147e-01,1.45532979e-03,0.274661,177.7344,163.7690
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.448828e-01,1.50211607e-03,0.274653,177.5919,165.1710
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.597312e-01,1.55367635e-03,0.274651,177.4711,166.8886
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.761014e-01,1.61050883e-03,0.274650,177.3387,169.1051
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.941492e-01,1.67315685e-03,0.274650,177.2694,171.5484
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.140467e-01,1.74221789e-03,0.274650,177.1080,174.6464
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.359833e-01,1.81835087e-03,0.274650,177.0709,179.7668
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.601682e-01,1.90228179e-03,0.274650,177.0563,174.8383
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.868317e-01,1.99481193e-03,0.274650,176.8826,171.4777
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.162278e-01,2.09681071e-03,0.274650,177.1619,226.9921
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.486365e-01,2.20907087e-03,0.274650,175.3350,268.9015
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.843667e-01,2.33098595e-03,0.274650,167.7086,96.7359
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,4.237587e-01,2.44199467e-03,0.274650,146.3979,67.0460
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,4.671878e-01,2.32005883e-03,0.274650,111.6558,85.9032
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,5.150678e-01,1.72816367e-03,0.274650,92.8938,272.3807
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,5.678548e-01,9.55771641e-04,0.274650,89.9968,105.2177
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,6.260517e-01,5.79041821e-04,0.328944,178.8417,18.6870
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,6.902129e-01,8.52192725e-04,0.274650,177.4658,8.2812
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,7.609497e-01,1.09772084e-03,0.274650,176.7910,41.4938
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,8.389360e-01,1.16844975e-03,0.274650,107.6414,92.3519
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,9.249147e-01,3.57627571e-04,0.277168,178.6709,337.8243
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.019705e+00,6.57846439e-04,0.274650,127.8076,238.0625
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.124210e+00,3.91808756e-04,0.274650,155.5086,43.5305
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.239425e+00,9.33453929e-03,0.961479,105.7017,53.3085
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.366448e+00,6.55336779e-02,0.961373,113.0309,110.7855
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.506489e+00,1.30566423e-01,0.960661,129.8468,131.6468
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.660883e+00,1.68027741e-01,0.955967,147.7256,199.4008
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.831099e+00,2.00225900e-01,0.960349,103.8321,237.9075
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.018760e+00,2.33971122e-01,0.979214,64.0845,243.6565
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.225654e+00,3.49352758e-01,0.996274,28.0425,190.6026
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.453751e+00,4.82763538e-01,0.999002,79.2692,131.4729
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.705225e+00,4.78457628e-01,0.999559,130.8181,169.8495
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.982471e+00,4.04917755e-01,0.999748,85.3558,241.1755
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.288131e+00,6.06003247e-01,0.999956,36.4896,156.3158
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.625117e+00,7.12493441e-01,0.999986,120.3486,143.1928
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.996639e+00,5.87897744e-01,0.999992,83.5841,241.7604
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,4.406236e+00,8.53491444e-01,0.999999,65.7185,128.8360
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,4.857812e+00,7.42265442e-01,0.999999,127.9035,228.5759
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,5.355667e+00,9.82890895e-01,1.000000,50.4893,132.6273
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,5.904545e+00,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,6.509675e+00,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,7.176822e+00,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,7.912343e+00,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,8.723243e+00,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,9.617249e+00,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.060288e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.168952e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.288752e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.420831e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.566445e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.726983e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.903974e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.099104e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.314231e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.551407e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,2.812889e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.101169e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.418994e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,3.769391e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,4.155699e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,4.581598e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,5.051145e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,5.568814e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,6.139537e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,6.768750e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,7.462449e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,8.227241e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,9.070414e+01,NaN,NaN,NaN,NaN
1,main,analytic,1,0.1000,1.0e-03,-1,LAM,0.1949,0.762218,1.000000e+02,NaN,NaN,NaN,NaN
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,0.000000e+00,7.89395007e-04,0.408497,38.2810,52.6808
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.000000e-03,7.67105057e-04,0.413077,44.6315,186.8574
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.102485e-03,7.64516527e-04,0.413808,45.1508,163.2392
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.215474e-03,7.61594018e-04,0.414675,46.0348,137.1305
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.340043e-03,7.58259908e-04,0.415736,47.2954,108.5858
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.477378e-03,7.54435795e-04,0.417045,48.6197,77.5380
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.628787e-03,7.50072920e-04,0.418631,49.5654,43.4849
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.795714e-03,7.45146961e-04,0.420493,50.1683,5.5586
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.979749e-03,7.39583715e-04,0.422681,51.2085,323.2656
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.182645e-03,7.33208088e-04,0.425351,53.0297,277.0328
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.406334e-03,7.25876292e-04,0.428633,54.4680,226.7844
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.652948e-03,7.17567064e-04,0.432525,55.2897,170.9761
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.924837e-03,7.08109071e-04,0.437198,57.3446,109.4149
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,3.224591e-03,6.97220054e-04,0.442992,59.3507,43.0385
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,3.555064e-03,6.84868827e-04,0.449938,60.5591,330.0062
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,3.919407e-03,6.70819619e-04,0.458388,62.9630,250.7679
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,4.321089e-03,6.54905079e-04,0.468639,64.2714,164.9742
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,4.763938e-03,6.36960757e-04,0.481079,66.8258,72.4410
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,5.252173e-03,6.16807689e-04,0.496243,68.4530,333.7526
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,5.790444e-03,5.94361337e-04,0.514620,70.4319,228.8809
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,6.383880e-03,5.69548752e-04,0.536887,72.2245,118.4722
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,7.038136e-03,5.42384609e-04,0.563876,74.2651,3.6748
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,7.759442e-03,5.12957893e-04,0.596452,75.1353,245.8163
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,8.554673e-03,4.81490959e-04,0.635566,76.9945,126.6470
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,9.431402e-03,4.48159803e-04,0.682103,78.6077,7.6047
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.039798e-02,4.13486096e-04,0.736828,77.2440,252.5766
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.146363e-02,3.77550835e-04,0.799555,79.8699,144.2820
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.263848e-02,3.36855682e-04,0.869418,76.7314,44.2112
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.393374e-02,2.83574415e-04,0.940340,74.3485,324.1375
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.536175e-02,3.00688324e-04,0.950678,132.6983,0.8787
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.693611e-02,4.37785894e-04,0.880492,163.4805,289.8529
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.867181e-02,5.18574375e-04,0.797448,177.0363,149.5907
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.058540e-02,5.86157575e-04,0.725031,179.3547,294.3602
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.269511e-02,6.48111810e-04,0.661014,179.9167,344.7813
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.502102e-02,7.07397606e-04,0.602675,179.9494,223.9603
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.758532e-02,7.65561850e-04,0.548594,179.9042,200.2740
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,3.041241e-02,8.23551342e-04,0.498183,179.8602,183.3665
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,3.352924e-02,8.81884581e-04,0.451487,179.8021,174.9462
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,3.696550e-02,9.40544730e-04,0.409084,179.7215,169.0460
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,4.075393e-02,9.98740665e-04,0.371940,179.6144,165.1274
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,4.493062e-02,1.05478890e-03,0.341092,179.4770,162.5524
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,4.953535e-02,1.10649749e-03,0.317191,179.3115,160.9371
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,5.461201e-02,1.15214611e-03,0.300106,179.1278,160.0247
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,6.020894e-02,1.19143220e-03,0.288884,178.9413,159.5875
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,6.637949e-02,1.22557820e-03,0.282099,178.7642,159.4809
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,7.318242e-02,1.25663479e-03,0.278303,178.6012,159.6048
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,8.068256e-02,1.28668179e-03,0.276330,178.4493,159.8855
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,8.895135e-02,1.31739759e-03,0.275374,178.3040,160.3208
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,9.806757e-02,1.34998989e-03,0.274942,178.1617,160.9020
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.081181e-01,1.38530136e-03,0.274760,178.0179,161.6314
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.191986e-01,1.42394866e-03,0.274688,177.8759,162.5539
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.314147e-01,1.46643486e-03,0.274662,177.7306,163.7104
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.448828e-01,1.51322395e-03,0.274654,177.5924,165.0342
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.597312e-01,1.56478519e-03,0.274651,177.4606,166.9465
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.761014e-01,1.62161792e-03,0.274650,177.3303,168.8494
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.941492e-01,1.68426601e-03,0.274650,177.2517,171.7523
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.140467e-01,1.75332698e-03,0.274650,177.1056,174.2941
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.359833e-01,1.82945993e-03,0.274650,177.0860,179.6056
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.601682e-01,1.91339105e-03,0.274650,176.9336,176.4742
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,2.868317e-01,2.00592266e-03,0.274650,176.5119,179.9373
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,3.162278e-01,2.10792445e-03,0.274650,178.9833,192.1274
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,3.486365e-01,2.22022828e-03,0.274650,177.7235,57.0793
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,3.843667e-01,2.34266232e-03,0.274650,166.2822,216.8149
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,4.237587e-01,2.46045032e-03,0.274650,150.1939,308.0527
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,4.671878e-01,2.38850059e-03,0.274650,114.7453,252.8193
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,5.150678e-01,1.83158972e-03,0.274650,92.7964,162.3332
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,5.678548e-01,1.06259658e-03,0.274650,87.8116,184.4492
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,6.260517e-01,4.57107790e-04,0.427277,179.5840,25.3202
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,6.902129e-01,7.89341094e-04,0.274651,177.4501,8.9196
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,7.609497e-01,1.03485890e-03,0.274650,174.8416,344.2963
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,8.389360e-01,1.01658995e-03,0.274650,100.2452,275.6034
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,9.249147e-01,3.84360623e-04,0.274681,178.6312,337.8731
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.019705e+00,4.68045253e-04,0.274650,93.6626,278.0172
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.124210e+00,8.27353407e-04,0.274651,177.8827,162.5130
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.239425e+00,1.21756323e-03,0.274650,147.9132,212.6866
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.366448e+00,4.42315338e-04,0.274680,177.7851,195.2996
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.506489e+00,9.97085930e-05,0.913889,145.6774,246.1692
2,main,analytic,1,0.1000,1.0e-04,-1,LAM,0.1949,0.762218,1.660883e+00,2.02351967e-04,0.274686,177.5872,12.3020
