label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 0.1,0.1000,1.0e-03,7.262421,1.40513170e-01,113.2863,335.4937,0.969158,1.426263e-06
J = 0.1,0.1000,1.0e-03,7.269090,1.40261004e-01,113.3183,335.4822,0.969229,1.508396e-06
J = 0.1,0.1000,1.0e-03,7.275759,1.39996231e-01,113.3535,335.4743,0.969299,1.590631e-06
J = 0.1,0.1000,1.0e-03,7.282427,1.39719104e-01,113.3920,335.4697,0.969368,1.672851e-06
J = 0.1,0.1000,1.0e-03,7.289096,1.39429893e-01,113.4338,335.4686,0.969434,1.754939e-06
J = 0.1,0.1000,1.0e-03,7.295765,1.39128883e-01,113.4788,335.4707,0.969500,1.836780e-06
J = 0.1,0.1000,1.0e-03,7.302434,1.38816377e-01,113.5269,335.4761,0.969563,1.918259e-06
J = 0.1,0.1000,1.0e-03,7.309103,1.38492696e-01,113.5782,335.4847,0.969624,1.999263e-06
J = 0.1,0.1000,1.0e-03,7.315772,1.38158174e-01,113.6325,335.4963,0.969683,2.079679e-06
J = 0.1,0.1000,1.0e-03,7.322441,1.37813169e-01,113.6899,335.5110,0.969740,2.159396e-06
J = 0.1,0.1000,1.0e-03,7.329110,1.37458055e-01,113.7501,335.5285,0.969795,2.238302e-06
J = 0.1,0.1000,1.0e-03,7.335779,1.37093227e-01,113.8132,335.5489,0.969847,2.316289e-06
J = 0.1,0.1000,1.0e-03,7.342447,1.36719098e-01,113.8790,335.5720,0.969896,2.393244e-06
J = 0.1,0.1000,1.0e-03,7.349116,1.36336104e-01,113.9474,335.5978,0.969942,2.469059e-06
J = 0.1,0.1000,1.0e-03,7.355785,1.35944703e-01,114.0182,335.6262,0.969986,2.543622e-06
J = 0.1,0.1000,1.0e-03,7.362454,1.35545374e-01,114.0914,335.6570,0.970026,2.616822e-06
J = 0.1,0.1000,1.0e-03,7.369123,1.35138618e-01,114.1668,335.6902,0.970063,2.688545e-06
J = 0.1,0.1000,1.0e-03,7.375792,1.34724961e-01,114.2442,335.7257,0.970096,2.758677e-06
J = 0.1,0.1000,1.0e-03,7.382461,1.34304953e-01,114.3234,335.7635,0.970126,2.827101e-06
J = 0.1,0.1000,1.0e-03,7.389130,1.33879167e-01,114.4044,335.8033,0.970152,2.893695e-06
J = 0.1,0.1000,1.0e-03,7.395799,1.33448200e-01,114.4868,335.8452,0.970174,2.958338e-06
J = 0.1,0.1000,1.0e-03,7.402467,1.33012678e-01,114.5706,335.8891,0.970192,3.020901e-06
J = 0.1,0.1000,1.0e-03,7.409136,1.32573246e-01,114.6555,335.9349,0.970206,3.081253e-06
J = 0.1,0.1000,1.0e-03,7.415805,1.32130581e-01,114.7413,335.9825,0.970216,3.139257e-06
J = 0.1,0.1000,1.0e-03,7.422474,1.31685380e-01,114.8277,336.0319,0.970222,3.194771e-06
J = 0.1,0.1000,1.0e-03,7.429143,1.31238369e-01,114.9147,336.0829,0.970223,3.247648e-06
J = 0.1,0.1000,1.0e-03,7.435812,1.30790297e-01,115.0019,336.1356,0.970219,3.297734e-06
J = 0.1,0.1000,1.0e-03,7.442481,1.30341938e-01,115.0892,336.1899,0.970211,3.344868e-06
J = 0.1,0.1000,1.0e-03,7.449150,1.29894092e-01,115.1762,336.2457,0.970199,3.388886e-06
J = 0.1,0.1000,1.0e-03,7.455819,1.29447581e-01,115.2629,336.3029,0.970181,3.429614e-06
J = 0.1,0.1000,1.0e-03,7.462487,1.29003249e-01,115.3488,336.3615,0.970159,3.466873e-06
J = 0.1,0.1000,1.0e-03,7.469156,1.28561964e-01,115.4338,336.4215,0.970132,3.500480e-06
J = 0.1,0.1000,1.0e-03,7.475825,1.28124613e-01,115.5177,336.4828,0.970100,3.530243e-06
J = 0.1,0.1000,1.0e-03,7.482494,1.27692102e-01,115.6002,336.5454,0.970063,3.555969e-06
J = 0.1,0.1000,1.0e-03,7.489163,1.27265354e-01,115.6811,336.6092,0.970022,3.577459e-06
J = 0.1,0.1000,1.0e-03,7.495832,1.26845307e-01,115.7601,336.6741,0.969975,3.594512e-06
J = 0.1,0.1000,1.0e-03,7.502501,1.26432914e-01,115.8371,336.7402,0.969924,3.606925e-06
J = 0.1,0.1000,1.0e-03,7.509170,1.26029136e-01,115.9116,336.8074,0.969868,3.614496e-06
J = 0.1,0.1000,1.0e-03,7.515839,1.25634944e-01,115.9836,336.8756,0.969807,3.617025e-06
J = 0.1,0.1000,1.0e-03,7.522508,1.25251311e-01,116.0529,336.9448,0.969742,3.614317e-06
J = 0.1,0.1000,1.0e-03,7.529176,1.24879216e-01,116.1191,337.0149,0.969672,3.606184e-06
J = 0.1,0.1000,1.0e-03,7.535845,1.24519632e-01,116.1821,337.0859,0.969598,3.592445e-06
J = 0.1,0.1000,1.0e-03,7.542514,1.24173527e-01,116.2416,337.1578,0.969519,3.572935e-06
J = 0.1,0.1000,1.0e-03,7.549183,1.23841859e-01,116.2976,337.2303,0.969437,3.547501e-06
J = 0.1,0.1000,1.0e-03,7.555852,1.23525575e-01,116.3497,337.3036,0.969351,3.516011e-06
J = 0.1,0.1000,1.0e-03,7.562521,1.23225598e-01,116.3979,337.3775,0.969261,3.478354e-06
J = 0.1,0.1000,1.0e-03,7.569190,1.22942831e-01,116.4419,337.4520,0.969168,3.434445e-06
J = 0.1,0.1000,1.0e-03,7.575859,1.22678147e-01,116.4816,337.5269,0.969071,3.384228e-06
J = 0.1,0.1000,1.0e-03,7.582528,1.22432387e-01,116.5169,337.6022,0.968972,3.327679e-06
J = 0.1,0.1000,1.0e-03,7.589196,1.22206352e-01,116.5477,337.6777,0.968870,3.264808e-06
J = 0.1,0.1000,1.0e-03,7.595865,1.22000799e-01,116.5737,337.7535,0.968766,3.195666e-06
J = 0.1,0.1000,1.0e-03,7.602534,1.21816439e-01,116.5951,337.8293,0.968660,3.120344e-06
J = 0.1,0.1000,1.0e-03,7.609203,1.21653926e-01,116.6116,337.9051,0.968552,3.038977e-06
J = 0.1,0.1000,1.0e-03,7.615872,1.21513855e-01,116.6233,337.9807,0.968443,2.951743e-06
J = 0.1,0.1000,1.0e-03,7.622541,1.21396760e-01,116.6300,338.0561,0.968333,2.858868e-06
J = 0.1,0.1000,1.0e-03,7.629210,1.21303106e-01,116.6319,338.1311,0.968222,2.760626e-06
J = 0.1,0.1000,1.0e-03,7.635879,1.21233285e-01,116.6289,338.2055,0.968111,2.657335e-06
J = 0.1,0.1000,1.0e-03,7.642548,1.21187611e-01,116.6210,338.2792,0.967999,2.549358e-06
J = 0.1,0.1000,1.0e-03,7.649216,1.21166323e-01,116.6083,338.3522,0.967889,2.437106e-06
J = 0.1,0.1000,1.0e-03,7.655885,1.21169576e-01,116.5909,338.4242,0.967779,2.321026e-06
J = 0.1,0.1000,1.0e-03,7.662554,1.21197440e-01,116.5688,338.4951,0.967670,2.201606e-06
J = 0.1,0.1000,1.0e-03,7.669223,1.21249900e-01,116.5422,338.5647,0.967562,2.079365e-06
J = 0.1,0.1000,1.0e-03,7.675892,1.21326854e-01,116.5113,338.6329,0.967456,1.954850e-06
J = 0.1,0.1000,1.0e-03,7.682561,1.21428113e-01,116.4761,338.6996,0.967352,1.828633e-06
J = 0.1,0.1000,1.0e-03,7.689230,1.21553403e-01,116.4369,338.7647,0.967251,1.701298e-06
J = 0.1,0.1000,1.0e-03,7.695899,1.21702364e-01,116.3939,338.8278,0.967152,1.573440e-06
J = 0.1,0.1000,1.0e-03,7.702568,1.21874551e-01,116.3472,338.8890,0.967056,1.445656e-06
J = 0.1,0.1000,1.0e-03,7.709236,1.22069442e-01,116.2971,338.9481,0.966963,1.318539e-06
J = 0.1,0.1000,1.0e-03,7.715905,1.22286435e-01,116.2439,339.0048,0.966874,1.192667e-06
J = 0.1,0.1000,1.0e-03,7.722574,1.22524855e-01,116.1877,339.0592,0.966787,1.068599e-06
J = 0.1,0.1000,1.0e-03,7.729243,1.22783960e-01,116.1289,339.1110,0.966705,9.468688e-07
J = 0.1,0.1000,1.0e-03,7.735912,1.23062944e-01,116.0677,339.1601,0.966626,8.279762e-07
J = 0.1,0.1000,1.0e-03,7.742581,1.23360942e-01,116.0045,339.2065,0.966552,7.123827e-07
J = 0.1,0.1000,1.0e-03,7.749250,1.23677036e-01,115.9393,339.2499,0.966481,6.005068e-07
J = 0.1,0.1000,1.0e-03,7.755919,1.24010265e-01,115.8727,339.2902,0.966415,4.927194e-07
J = 0.1,0.1000,1.0e-03,7.762588,1.24359624e-01,115.8047,339.3274,0.966352,3.893407e-07
J = 0.1,0.1000,1.0e-03,7.769256,1.24724077e-01,115.7358,339.3613,0.966294,2.906385e-07
J = 0.1,0.1000,1.0e-03,7.775925,1.25102563e-01,115.6661,339.3918,0.966241,1.968269e-07
J = 0.1,0.1000,1.0e-03,7.782594,1.25493997e-01,115.5960,339.4189,0.966191,1.080659e-07
J = 0.1,0.1000,1.0e-03,7.789263,1.25897281e-01,115.5256,339.4424,0.966146,2.446261e-08
J = 0.1,0.1000,1.0e-03,7.795932,1.26311310e-01,115.4552,339.4622,0.966105,5.392640e-08
J = 0.1,0.1000,1.0e-03,7.802601,1.26734976e-01,115.3851,339.4783,0.966068,1.270938e-07
J = 0.1,0.1000,1.0e-03,7.809270,1.27167173e-01,115.3154,339.4907,0.966036,1.950771e-07
J = 0.1,0.1000,1.0e-03,7.815939,1.27606804e-01,115.2463,339.4991,0.966007,2.579543e-07
J = 0.1,0.1000,1.0e-03,7.822608,1.28052785e-01,115.1780,339.5037,0.965983,3.158409e-07
J = 0.1,0.1000,1.0e-03,7.829276,1.28504049e-01,115.1107,339.5042,0.965962,3.688837e-07
J = 0.1,0.1000,1.0e-03,7.835945,1.28959549e-01,115.0445,339.5008,0.965945,4.172559e-07
J = 0.1,0.1000,1.0e-03,7.842614,1.29418263e-01,114.9795,339.4933,0.965932,4.611525e-07
J = 0.1,0.1000,1.0e-03,7.849283,1.29879195e-01,114.9159,339.4818,0.965923,5.007850e-07
J = 0.1,0.1000,1.0e-03,7.855952,1.30341380e-01,114.8536,339.4661,0.965917,5.363757e-07
J = 0.1,0.1000,1.0e-03,7.862621,1.30803880e-01,114.7928,339.4464,0.965915,5.681534e-07
J = 0.1,0.1000,1.0e-03,7.869290,1.31265794e-01,114.7335,339.4226,0.965916,5.963493e-07
J = 0.1,0.1000,1.0e-03,7.875959,1.31726253e-01,114.6758,339.3947,0.965920,6.211919e-07
J = 0.1,0.1000,1.0e-03,7.882628,1.32184421e-01,114.6196,339.3627,0.965927,6.429040e-07
J = 0.1,0.1000,1.0e-03,7.889296,1.32639500e-01,114.5650,339.3268,0.965938,6.616992e-07
J = 0.1,0.1000,1.0e-03,7.895965,1.33090723e-01,114.5119,339.2868,0.965951,6.777793e-07
J = 0.1,0.1000,1.0e-03,7.902634,1.33537360e-01,114.4603,339.2430,0.965967,6.913315e-07
J = 0.1,0.1000,1.0e-03,7.909303,1.33978715e-01,114.4102,339.1953,0.965986,7.025272e-07
J = 0.1,0.1000,1.0e-03,7.915972,1.34414127e-01,114.3615,339.1438,0.966007,7.115202e-07
J = 0.1,0.1000,1.0e-03,7.922641,1.34842964e-01,114.3141,339.0886,0.966031,7.184462e-07
J = 0.1,0.1000,1.0e-03,7.929310,1.35264631e-01,114.2681,339.0298,0.966057,7.234220e-07
J = 0.1,0.1000,1.0e-03,7.935979,1.35678561e-01,114.2233,338.9676,0.966085,7.265454e-07
J = 0.1,0.1000,1.0e-03,7.942648,1.36084217e-01,114.1797,338.9020,0.966116,7.278954e-07
J = 0.1,0.1000,1.0e-03,7.949316,1.36481092e-01,114.1371,338.8332,0.966149,7.275334e-07
J = 0.1,0.1000,1.0e-03,7.955985,1.36868707e-01,114.0956,338.7613,0.966184,7.255030e-07
J = 0.1,0.1000,1.0e-03,7.962654,1.37246608e-01,114.0550,338.6865,0.966221,7.218316e-07
J = 0.1,0.1000,1.0e-03,7.969323,1.37614368e-01,114.0153,338.6089,0.966260,7.165314e-07
J = 0.1,0.1000,1.0e-03,7.975992,1.37971584e-01,113.9764,338.5288,0.966301,7.096015e-07
J = 0.1,0.1000,1.0e-03,7.982661,1.38317875e-01,113.9382,338.4463,0.966344,7.010281e-07
J = 0.1,0.1000,1.0e-03,7.989330,1.38652885e-01,113.9006,338.3616,0.966389,6.907869e-07
J = 0.1,0.1000,1.0e-03,7.995999,1.38976275e-01,113.8637,338.2748,0.966435,6.788445e-07
J = 0.1,0.1000,1.0e-03,8.002668,1.39287731e-01,113.8274,338.1863,0.966483,6.651603e-07
J = 0.1,0.1000,1.0e-03,8.009336,1.39586956e-01,113.7916,338.0962,0.966533,6.496876e-07
J = 0.1,0.1000,1.0e-03,8.016005,1.39873671e-01,113.7564,338.0047,0.966584,6.323751e-07
J = 0.1,0.1000,1.0e-03,8.022674,1.40147615e-01,113.7216,337.9120,0.966637,6.131692e-07
J = 0.1,0.1000,1.0e-03,8.029343,1.40408547e-01,113.6873,337.8185,0.966691,5.920152e-07
J = 0.1,0.1000,1.0e-03,8.036012,1.40656238e-01,113.6535,337.7242,0.966747,5.688578e-07
J = 0.1,0.1000,1.0e-03,8.042681,1.40890479e-01,113.6202,337.6295,0.966804,5.436435e-07
J = 0.1,0.1000,1.0e-03,8.049350,1.41111073e-01,113.5874,337.5345,0.966862,5.163214e-07
J = 0.1,0.1000,1.0e-03,8.056019,1.41317842e-01,113.5551,337.4395,0.966922,4.868444e-07
J = 0.1,0.1000,1.0e-03,8.062688,1.41510619e-01,113.5235,337.3447,0.966983,4.551700e-07
J = 0.1,0.1000,1.0e-03,8.069356,1.41689253e-01,113.4924,337.2504,0.967046,4.212609e-07
J = 0.1,0.1000,1.0e-03,8.076025,1.41853606e-01,113.4621,337.1567,0.967109,3.850867e-07
J = 0.1,0.1000,1.0e-03,8.082694,1.42003556e-01,113.4325,337.0640,0.967174,3.466238e-07
J = 0.1,0.1000,1.0e-03,8.089363,1.42138990e-01,113.4038,336.9723,0.967240,3.058559e-07
J = 0.1,0.1000,1.0e-03,8.096032,1.42259812e-01,113.3759,336.8819,0.967307,2.627746e-07
J = 0.1,0.1000,1.0e-03,8.102701,1.42365938e-01,113.3491,336.7931,0.967375,2.173800e-07
J = 0.1,0.1000,1.0e-03,8.109370,1.42457296e-01,113.3234,336.7060,0.967445,1.696805e-07
J = 0.1,0.1000,1.0e-03,8.116039,1.42533828e-01,113.2989,336.6208,0.967515,1.196930e-07
J = 0.1,0.1000,1.0e-03,8.122708,1.42595485e-01,113.2757,336.5377,0.967586,6.744299e-08
J = 0.1,0.1000,1.0e-03,8.129376,1.42642236e-01,113.2539,336.4568,0.967658,1.296445e-08
J = 0.1,0.1000,1.0e-03,8.136045,1.42674057e-01,113.2337,336.3784,0.967731,4.370030e-08
J = 0.1,0.1000,1.0e-03,8.142714,1.42690939e-01,113.2151,336.3026,0.967804,1.025008e-07
J = 0.1,0.1000,1.0e-03,8.149383,1.42692884e-01,113.1983,336.2295,0.967878,1.633788e-07
J = 0.1,0.1000,1.0e-03,8.156052,1.42679906e-01,113.1834,336.1592,0.967953,2.262687e-07
J = 0.1,0.1000,1.0e-03,8.162721,1.42652032e-01,113.1705,336.0920,0.968028,2.910975e-07
J = 0.1,0.1000,1.0e-03,8.169390,1.42609300e-01,113.1597,336.0278,0.968104,3.577858e-07
J = 0.1,0.1000,1.0e-03,8.176059,1.42551759e-01,113.1512,335.9669,0.968180,4.262479e-07
J = 0.1,0.1000,1.0e-03,8.182728,1.42479472e-01,113.1450,335.9093,0.968257,4.963927e-07
J = 0.1,0.1000,1.0e-03,8.189396,1.42392512e-01,113.1412,335.8550,0.968334,5.681237e-07
J = 0.1,0.1000,1.0e-03,8.196065,1.42290964e-01,113.1401,335.8042,0.968410,6.413397e-07
J = 0.1,0.1000,1.0e-03,8.202734,1.42174925e-01,113.1416,335.7569,0.968487,7.159357e-07
J = 0.1,0.1000,1.0e-03,8.209403,1.42044505e-01,113.1459,335.7132,0.968564,7.918032e-07
J = 0.1,0.1000,1.0e-03,8.216072,1.41899825e-01,113.1530,335.6730,0.968641,8.688304e-07
J = 0.1,0.1000,1.0e-03,8.222741,1.41741019e-01,113.1631,335.6365,0.968717,9.469032e-07
J = 0.1,0.1000,1.0e-03,8.229410,1.41568232e-01,113.1762,335.6036,0.968793,1.025906e-06
J = 0.1,0.1000,1.0e-03,8.236079,1.41381623e-01,113.1923,335.5744,0.968868,1.105720e-06
J = 0.1,0.1000,1.0e-03,8.242748,1.41181364e-01,113.2116,335.5488,0.968943,1.186228e-06
J = 0.1,0.1000,1.0e-03,8.249416,1.40967637e-01,113.2340,335.5268,0.969017,1.267310e-06
J = 0.1,0.1000,1.0e-03,8.256085,1.40740643e-01,113.2597,335.5084,0.969090,1.348847e-06
J = 0.1,0.1000,1.0e-03,8.262754,1.40500591e-01,113.2886,335.4936,0.969162,1.430719e-06
J = 0.1,0.1000,1.0e-03,8.269423,1.40247708e-01,113.3208,335.4823,0.969233,1.512808e-06
J = 0.1,0.1000,1.0e-03,8.276092,1.39982233e-01,113.3562,335.4744,0.969303,1.594994e-06
J = 0.1,0.1000,1.0e-03,8.282761,1.39704422e-01,113.3949,335.4701,0.969371,1.677161e-06
J = 0.1,0.1000,1.0e-03,8.289430,1.39414545e-01,113.4368,335.4690,0.969438,1.759192e-06
J = 0.1,0.1000,1.0e-03,8.296099,1.39112889e-01,113.4819,335.4713,0.969503,1.840971e-06
J = 0.1,0.1000,1.0e-03,8.302768,1.38799758e-01,113.5302,335.4769,0.969566,1.922384e-06
J = 0.1,0.1000,1.0e-03,8.309436,1.38475472e-01,113.5817,335.4855,0.969627,2.003317e-06
J = 0.1,0.1000,1.0e-03,8.316105,1.38140368e-01,113.6362,335.4973,0.969687,2.083658e-06
J = 0.1,0.1000,1.0e-03,8.322774,1.37794804e-01,113.6937,335.5121,0.969743,2.163296e-06
J = 0.1,0.1000,1.0e-03,8.329443,1.37439156e-01,113.7540,335.5298,0.969798,2.242119e-06
J = 0.1,0.1000,1.0e-03,8.336112,1.37073818e-01,113.8173,335.5503,0.969849,2.320019e-06
J = 0.1,0.1000,1.0e-03,8.342781,1.36699206e-01,113.8832,335.5735,0.969898,2.396883e-06
J = 0.1,0.1000,1.0e-03,8.349450,1.36315756e-01,113.9517,335.5994,0.969945,2.472602e-06
J = 0.1,0.1000,1.0e-03,8.356119,1.35923928e-01,114.0226,335.6278,0.969988,2.547065e-06
J = 0.1,0.1000,1.0e-03,8.362788,1.35524202e-01,114.0959,335.6588,0.970028,2.620161e-06
J = 0.1,0.1000,1.0e-03,8.369456,1.35117080e-01,114.1714,335.6921,0.970064,2.691776e-06
J = 0.1,0.1000,1.0e-03,8.376125,1.34703089e-01,114.2488,335.7277,0.970098,2.761795e-06
J = 0.1,0.1000,1.0e-03,8.382794,1.34282780e-01,114.3282,335.7655,0.970127,2.830100e-06
J = 0.1,0.1000,1.0e-03,8.389463,1.33856728e-01,114.4092,335.8054,0.970153,2.896572e-06
J = 0.1,0.1000,1.0e-03,8.396132,1.33425531e-01,114.4917,335.8474,0.970175,2.961087e-06
J = 0.1,0.1000,1.0e-03,8.402801,1.32989815e-01,114.5755,335.8914,0.970193,3.023517e-06
J = 0.1,0.1000,1.0e-03,8.409470,1.32550228e-01,114.6603,335.9373,0.970207,3.083729e-06
J = 0.1,0.1000,1.0e-03,8.416139,1.32107447e-01,114.7461,335.9849,0.970216,3.141589e-06
J = 0.1,0.1000,1.0e-03,8.422808,1.31662171e-01,114.8326,336.0344,0.970222,3.196952e-06
J = 0.1,0.1000,1.0e-03,8.429476,1.31215126e-01,114.9196,336.0855,0.970223,3.249671e-06
J = 0.1,0.1000,1.0e-03,8.436145,1.30767064e-01,115.0068,336.1383,0.970219,3.299592e-06
J = 0.1,0.1000,1.0e-03,8.442814,1.30318759e-01,115.0940,336.1926,0.970211,3.346555e-06
J = 0.1,0.1000,1.0e-03,8.449483,1.29871011e-01,115.1810,336.2484,0.970198,3.390393e-06
J = 0.1,0.1000,1.0e-03,8.456152,1.29424644e-01,115.2675,336.3057,0.970180,3.430934e-06
J = 0.1,0.1000,1.0e-03,8.462821,1.28980505e-01,115.3534,336.3644,0.970157,3.467999e-06
J = 0.1,0.1000,1.0e-03,8.469490,1.28539460e-01,115.4384,336.4244,0.970130,3.501403e-06
J = 0.1,0.1000,1.0e-03,8.476159,1.28102397e-01,115.5222,336.4858,0.970098,3.530955e-06
J = 0.1,0.1000,1.0e-03,8.482828,1.27670223e-01,115.6045,336.5484,0.970061,3.556461e-06
J = 0.1,0.1000,1.0e-03,8.489496,1.27243863e-01,115.6853,336.6122,0.970019,3.577722e-06
J = 0.1,0.1000,1.0e-03,8.496165,1.26824255e-01,115.7642,336.6772,0.969972,3.594537e-06
J = 0.1,0.1000,1.0e-03,8.502834,1.26412350e-01,115.8409,336.7434,0.969921,3.606704e-06
J = 0.1,0.1000,1.0e-03,8.509503,1.26009113e-01,115.9153,336.8106,0.969864,3.614021e-06
J = 0.1,0.1000,1.0e-03,8.516172,1.25615511e-01,115.9872,336.8788,0.969803,3.616288e-06
J = 0.1,0.1000,1.0e-03,8.522841,1.25232520e-01,116.0562,336.9481,0.969738,3.613310e-06
J = 0.1,0.1000,1.0e-03,8.529510,1.24861117e-01,116.1222,337.0182,0.969668,3.604899e-06
J = 0.1,0.1000,1.0e-03,8.536179,1.24502274e-01,116.1850,337.0893,0.969593,3.590877e-06
J = 0.1,0.1000,1.0e-03,8.542848,1.24156960e-01,116.2444,337.1611,0.969515,3.571077e-06
J = 0.1,0.1000,1.0e-03,8.549517,1.23826131e-01,116.3001,337.2338,0.969432,3.545349e-06
J = 0.1,0.1000,1.0e-03,8.556185,1.23510732e-01,116.3520,337.3071,0.969346,3.513562e-06
J = 0.1,0.1000,1.0e-03,8.562854,1.23211686e-01,116.3999,337.3810,0.969256,3.475606e-06
J = 0.1,0.1000,1.0e-03,8.569523,1.22929892e-01,116.4437,337.4555,0.969162,3.431397e-06
J = 0.1,0.1000,1.0e-03,8.576192,1.22666224e-01,116.4832,337.5304,0.969066,3.380881e-06
J = 0.1,0.1000,1.0e-03,8.582861,1.22421519e-01,116.5182,337.6057,0.968967,3.324036e-06
J = 0.1,0.1000,1.0e-03,8.589530,1.22196575e-01,116.5487,337.6813,0.968865,3.260875e-06
J = 0.1,0.1000,1.0e-03,8.596199,1.21992147e-01,116.5745,337.7570,0.968760,3.191449e-06
J = 0.1,0.1000,1.0e-03,8.602868,1.21808943e-01,116.5956,337.8329,0.968654,3.115852e-06
J = 0.1,0.1000,1.0e-03,8.609537,1.21647613e-01,116.6118,337.9086,0.968546,3.034221e-06
J = 0.1,0.1000,1.0e-03,8.616205,1.21508750e-01,116.6232,337.9843,0.968437,2.946736e-06
J = 0.1,0.1000,1.0e-03,8.622874,1.21392883e-01,116.6297,338.0596,0.968327,2.853627e-06
J = 0.1,0.1000,1.0e-03,8.629543,1.21300473e-01,116.6313,338.1346,0.968216,2.755169e-06
J = 0.1,0.1000,1.0e-03,8.636212,1.21231908e-01,116.6280,338.2090,0.968105,2.651682e-06
J = 0.1,0.1000,1.0e-03,8.642881,1.21187499e-01,116.6199,338.2827,0.967994,2.543532e-06
J = 0.1,0.1000,1.0e-03,8.649550,1.21167479e-01,116.6069,338.3556,0.967883,2.431130e-06
J = 0.1,0.1000,1.0e-03,8.656219,1.21171998e-01,116.5893,338.4275,0.967773,2.314926e-06
J = 0.1,0.1000,1.0e-03,8.662888,1.21201124e-01,116.5670,338.4984,0.967664,2.195410e-06
J = 0.1,0.1000,1.0e-03,8.669557,1.21254836e-01,116.5402,338.5680,0.967557,2.073101e-06
J = 0.1,0.1000,1.0e-03,8.676225,1.21333027e-01,116.5090,338.6361,0.967451,1.948548e-06
J = 0.1,0.1000,1.0e-03,8.682894,1.21435506e-01,116.4737,338.7028,0.967347,1.822322e-06
J = 0.1,0.1000,1.0e-03,8.689563,1.21561992e-01,116.4343,338.7677,0.967246,1.695008e-06
J = 0.1,0.1000,1.0e-03,8.696232,1.21712120e-01,116.3910,338.8308,0.967147,1.567201e-06
J = 0.1,0.1000,1.0e-03,8.702901,1.21885444e-01,116.3442,338.8919,0.967051,1.439498e-06
J = 0.1,0.1000,1.0e-03,8.709570,1.22081436e-01,116.2940,338.9508,0.966959,1.312489e-06
J = 0.1,0.1000,1.0e-03,8.716239,1.22299492e-01,116.2406,339.0075,0.966869,1.186752e-06
J = 0.1,0.1000,1.0e-03,8.722908,1.22538933e-01,116.1843,339.0617,0.966783,1.062844e-06
J = 0.1,0.1000,1.0e-03,8.729577,1.22799013e-01,116.1254,339.1134,0.966701,9.412977e-07
J = 0.1,0.1000,1.0e-03,8.736245,1.23078924e-01,116.0642,339.1624,0.966623,8.226096e-07
J = 0.1,0.1000,1.0e-03,8.742914,1.23377799e-01,116.0008,339.2086,0.966548,7.072391e-07
J = 0.1,0.1000,1.0e-03,8.749583,1.23694717e-01,115.9356,339.2519,0.966478,5.956019e-07
J = 0.1,0.1000,1.0e-03,8.756252,1.24028715e-01,115.8689,339.2921,0.966412,4.880663e-07
J = 0.1,0.1000,1.0e-03,8.762921,1.24378789e-01,115.8010,339.3291,0.966350,3.849494e-07
J = 0.1,0.1000,1.0e-03,8.769590,1.24743900e-01,115.7320,339.3629,0.966292,2.865160e-07
J = 0.1,0.1000,1.0e-03,8.776259,1.25122986e-01,115.6623,339.3932,0.966238,1.929776e-07
J = 0.1,0.1000,1.0e-03,8.782928,1.25514962e-01,115.5922,339.4201,0.966189,1.044913e-07
J = 0.1,0.1000,1.0e-03,8.789597,1.25918731e-01,115.5219,339.4434,0.966144,2.116144e-08
J = 0.1,0.1000,1.0e-03,8.796265,1.26333188e-01,115.4515,339.4631,0.966103,5.695787e-08
J = 0.1,0.1000,1.0e-03,8.802934,1.26757224e-01,115.3814,339.4791,0.966067,1.298615e-07
J = 0.1,0.1000,1.0e-03,8.809603,1.27189734e-01,115.3118,339.4912,0.966034,1.975892e-07
J = 0.1,0.1000,1.0e-03,8.816272,1.27629624e-01,115.2428,339.4995,0.966006,2.602206e-07
J = 0.1,0.1000,1.0e-03,8.822941,1.28075811e-01,115.1746,339.5038,0.965982,3.178727e-07
J = 0.1,0.1000,1.0e-03,8.829610,1.28527227e-01,115.1074,339.5042,0.965961,3.706936e-07
J = 0.1,0.1000,1.0e-03,8.836279,1.28982829e-01,115.0413,339.5006,0.965945,4.188574e-07
J = 0.1,0.1000,1.0e-03,8.842948,1.29441595e-01,114.9764,339.4929,0.965932,4.625597e-07
J = 0.1,0.1000,1.0e-03,8.849617,1.29902533e-01,114.9128,339.4811,0.965923,5.020122e-07
J = 0.1,0.1000,1.0e-03,8.856285,1.30364676e-01,114.8507,339.4653,0.965917,5.374375e-07
J = 0.1,0.1000,1.0e-03,8.862954,1.30827092e-01,114.7900,339.4454,0.965915,5.690641e-07
J = 0.1,0.1000,1.0e-03,8.869623,1.31288881e-01,114.7308,339.4213,0.965916,5.971228e-07
J = 0.1,0.1000,1.0e-03,8.876292,1.31749173e-01,114.6731,339.3932,0.965921,6.218417e-07
J = 0.1,0.1000,1.0e-03,8.882961,1.32207138e-01,114.6171,339.3611,0.965928,6.434427e-07
J = 0.1,0.1000,1.0e-03,8.889630,1.32661977e-01,114.5625,339.3249,0.965938,6.621385e-07
J = 0.1,0.1000,1.0e-03,8.896299,1.33112927e-01,114.5095,339.2848,0.965952,6.781297e-07
J = 0.1,0.1000,1.0e-03,8.902968,1.33559258e-01,114.4580,339.2407,0.965968,6.916027e-07
J = 0.1,0.1000,1.0e-03,8.909637,1.34000278e-01,114.4080,339.1928,0.965987,7.027275e-07
J = 0.1,0.1000,1.0e-03,8.916305,1.34435326e-01,114.3594,339.1411,0.966008,7.116569e-07
