case_id,block,backend,ic_id,J,mu_over_J,sigma,band0,band_frac0,d_sep0,t_yr,omega_e,Id_over_Is,beta_deg,alpha_deg
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.038136e-03,4.67283492e-03,0.998621,65.8030,236.9416
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.759442e-03,4.99518786e-03,0.998738,65.7492,239.4994
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.554673e-03,5.35044173e-03,0.998855,65.6158,242.1310
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.431402e-03,5.74253059e-03,0.998972,65.4117,244.8327
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.039798e-02,6.17584506e-03,0.999086,65.1462,247.6009
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.146363e-02,6.65527740e-03,0.999199,64.8287,250.4325
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.263848e-02,7.18627108e-03,0.999307,64.4690,253.3244
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.393374e-02,7.77487575e-03,0.999409,64.0763,256.2746
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.536175e-02,8.42780787e-03,0.999506,63.6593,259.2813
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.693611e-02,9.15251769e-03,0.999594,63.2262,262.3440
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.867181e-02,9.95726289e-03,0.999674,62.7841,265.4628
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.058540e-02,1.08511892e-02,0.999744,62.3389,268.6390
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.269511e-02,1.18444185e-02,0.999804,61.8958,271.8748
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.502102e-02,1.29481440e-02,0.999855,61.4587,275.1739
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.758532e-02,1.41747339e-02,0.999895,61.0309,278.5410
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.041241e-02,1.55378418e-02,0.999927,60.6148,281.9821
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.352924e-02,1.70525236e-02,0.999951,60.2125,285.5048
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.696550e-02,1.87353593e-02,0.999969,59.8261,289.1182
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.075393e-02,2.06045735e-02,0.999981,59.4577,292.8330
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.493062e-02,2.26801490e-02,0.999989,59.1103,296.6615
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.953535e-02,2.49839205e-02,0.999994,58.7878,300.6178
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.461201e-02,2.75396315e-02,0.999997,58.4958,304.7178
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.020894e-02,3.03729315e-02,0.999998,58.2417,308.9788
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.637949e-02,3.35112795e-02,0.999999,58.0353,313.4192
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.318242e-02,3.69837162e-02,1.000000,57.8896,318.0582
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.068256e-02,4.08204532e-02,1.000000,57.8209,322.9143
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.895135e-02,4.50522300e-02,1.000000,57.8492,328.0039
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.806757e-02,4.97093847e-02,1.000000,57.9986,333.3396
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.081181e-01,5.48206091e-02,1.000000,58.2971,338.9273
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.191986e-01,6.04113943e-02,1.000000,58.7762,344.7633
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.314147e-01,6.65022410e-02,1.000000,59.4692,350.8313
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.448828e-01,7.31067919e-02,1.000000,60.4101,357.1005
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.597312e-01,8.02301203e-02,1.000000,61.6309,3.5241
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.761014e-01,8.78674116e-02,1.000000,63.1598,10.0412
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.941492e-01,9.60031293e-02,1.000000,65.0205,16.5801
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.140467e-01,1.04610395e-01,1.000000,67.2327,23.0638
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.359833e-01,1.13649674e-01,1.000000,69.8170,29.4172
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.601682e-01,1.23064903e-01,1.000000,72.8026,35.5727
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.868317e-01,1.32773596e-01,1.000000,76.2412,41.4757
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.162278e-01,1.42644121e-01,1.000000,80.2294,47.0874
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.486365e-01,1.52444537e-01,1.000000,84.9504,52.3864
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.843667e-01,1.61720716e-01,1.000000,90.7614,57.3697
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.237587e-01,1.69468151e-01,1.000000,98.4077,62.0536
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.671878e-01,1.73077437e-01,1.000000,109.6239,66.4788
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.150678e-01,1.64363924e-01,1.000000,128.7360,70.6964
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.678548e-01,1.20973828e-01,1.000000,160.8957,73.5863
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.260517e-01,4.14639292e-02,1.000000,174.4128,285.4386
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.902129e-01,1.44248211e-06,0.274650,88.0025,347.3990
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.609497e-01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.389360e-01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.249147e-01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.019705e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.124210e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.239425e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.366448e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.506489e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.660883e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.831099e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.018760e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.225654e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.453751e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.705225e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.982471e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.288131e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.625117e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.996639e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.406236e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.857812e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.355667e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.904545e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.509675e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.176822e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.912343e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.723243e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.617249e+00,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.060288e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.168952e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.288752e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.420831e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.566445e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.726983e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.903974e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.099104e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.314231e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.551407e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.812889e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.101169e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.418994e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.769391e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.155699e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.581598e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.051145e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.568814e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.139537e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.768750e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.462449e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.227241e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.070414e+01,NaN,NaN,NaN,NaN
33,main,analytic,3,5.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.000000e+02,NaN,NaN,NaN,NaN
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,0.000000e+00,1.20056181e-03,0.981020,30.2245,194.5294
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.000000e-03,1.74067992e-03,0.995498,46.5780,203.8336
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.102485e-03,1.80299274e-03,0.995860,48.0868,204.7220
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.215474e-03,1.87070578e-03,0.996185,49.6230,205.6779
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.340043e-03,1.94406160e-03,0.996477,51.1664,206.7045
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.477378e-03,2.02333759e-03,0.996738,52.6960,207.8046
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.628787e-03,2.10886074e-03,0.996973,54.1915,208.9811
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.795714e-03,2.20102185e-03,0.997185,55.6337,210.2369
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.979749e-03,2.30028881e-03,0.997377,57.0054,211.5747
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.182645e-03,2.40721902e-03,0.997555,58.2918,212.9970
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.406334e-03,2.52247126e-03,0.997720,59.4808,214.5059
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.652948e-03,2.64681767e-03,0.997877,60.5630,216.1034
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.924837e-03,2.78115625e-03,0.998026,61.5313,217.7910
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.224591e-03,2.92652465e-03,0.998171,62.3815,219.5696
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.555064e-03,3.08411531e-03,0.998313,63.1112,221.4397
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.919407e-03,3.25529253e-03,0.998453,63.7202,223.4012
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.321089e-03,3.44161133e-03,0.998590,64.2101,225.4533
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.763938e-03,3.64483823e-03,0.998726,64.5843,227.5948
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.252173e-03,3.86697392e-03,0.998860,64.8477,229.8238
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.790444e-03,4.11027779e-03,0.998991,65.0069,232.1377
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.383880e-03,4.37729424e-03,0.999118,65.0697,234.5338
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.038136e-03,4.67088089e-03,0.999239,65.0451,237.0086
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.759442e-03,4.99423885e-03,0.999355,64.9433,239.5586
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.554673e-03,5.35094517e-03,0.999462,64.7746,242.1803
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.431402e-03,5.74498776e-03,0.999561,64.5501,244.8700
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.039798e-02,6.18080334e-03,0.999649,64.2802,247.6243
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.146363e-02,6.66331868e-03,0.999727,63.9750,250.4402
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.263848e-02,7.19799598e-03,0.999793,63.6436,253.3152
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.393374e-02,7.79088325e-03,0.999848,63.2939,256.2472
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.536175e-02,8.44867078e-03,0.999892,62.9324,259.2350
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.693611e-02,9.17875497e-03,0.999926,62.5643,262.2782
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.867181e-02,9.98931097e-03,0.999951,62.1934,265.3773
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.058540e-02,1.08893753e-02,0.999970,61.8222,268.5337
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.269511e-02,1.18889391e-02,0.999982,61.4527,271.7499
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.502102e-02,1.29990529e-02,0.999990,61.0858,275.0294
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.758532e-02,1.42319414e-02,0.999995,60.7226,278.3771
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.041241e-02,1.56011273e-02,0.999997,60.3639,281.7991
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.352924e-02,1.71215609e-02,0.999999,60.0108,285.3029
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.696550e-02,1.88097526e-02,0.999999,59.6651,288.8975
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.075393e-02,2.06839005e-02,1.000000,59.3294,292.5937
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.493062e-02,2.27640070e-02,1.000000,59.0070,296.4037
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.953535e-02,2.50719724e-02,1.000000,58.7029,300.3418
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.461201e-02,2.76316488e-02,1.000000,58.4234,304.4237
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.020894e-02,3.04688325e-02,1.000000,58.1769,308.6669
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.637949e-02,3.36111651e-02,1.000000,57.9741,313.0901
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.318242e-02,3.70879023e-02,1.000000,57.8285,317.7125
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.068256e-02,4.09295036e-02,1.000000,57.7571,322.5530
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.895135e-02,4.51669869e-02,1.000000,57.7803,327.6285
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.806757e-02,4.98309978e-02,1.000000,57.9228,332.9522
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.081181e-01,5.49505563e-02,1.000000,58.2128,338.5305
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.191986e-01,6.05514859e-02,1.000000,58.6824,344.3604
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.314147e-01,6.66545965e-02,1.000000,59.3654,350.4263
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.448828e-01,7.32737788e-02,1.000000,60.2964,356.6977
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.597312e-01,8.04142505e-02,1.000000,61.5081,3.1281
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.761014e-01,8.80712025e-02,1.000000,63.0294,9.6562
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.941492e-01,9.62289576e-02,1.000000,64.8841,16.2096
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.140467e-01,1.04860387e-01,1.000000,67.0924,22.7103
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.359833e-01,1.13925693e-01,1.000000,69.6744,29.0819
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.601682e-01,1.23368698e-01,1.000000,72.6586,35.2554
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.868317e-01,1.33107198e-01,1.000000,76.0956,41.1749
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.162278e-01,1.43010640e-01,1.000000,80.0803,46.8003
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.486365e-01,1.52849789e-01,1.000000,84.7927,52.1090
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,3.843667e-01,1.62176979e-01,1.000000,90.5843,57.0962
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.237587e-01,1.70004749e-01,1.000000,98.1874,61.7756
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,4.671878e-01,1.73777950e-01,1.000000,109.3008,66.1815
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.150678e-01,1.65511441e-01,1.000000,128.1627,70.3476
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,5.678548e-01,1.23086868e-01,1.000000,160.0816,73.1396
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.260517e-01,4.38143624e-02,1.000000,174.5473,286.0033
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,6.902129e-01,1.19482003e-06,0.275133,89.6113,80.9602
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,7.609497e-01,4.91548672e-03,0.969010,139.0057,356.9933
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,8.389360e-01,5.29807714e-03,0.970511,140.2782,333.7428
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,9.249147e-01,5.40869153e-03,0.970673,140.8410,328.8551
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.019705e+00,5.45874439e-03,0.969807,141.9591,350.3433
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.124210e+00,5.91351450e-03,0.969617,144.4772,54.4046
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.239425e+00,5.97941055e-03,0.970629,143.9718,182.6618
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.366448e+00,5.68695430e-03,0.970437,142.3937,0.2534
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.506489e+00,6.26191575e-03,0.971403,144.7039,214.0698
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.660883e+00,6.63155477e-03,0.970092,148.3146,126.3120
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,1.831099e+00,6.67134796e-03,0.970409,148.0605,121.4488
35,main,analytic,3,10.0000,1.0e-03,-1,SAM,0.5086,0.027086,2.018760e+00,6.36618841e-03,0.970838,146.0968,168.1485
